logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
1.35723449352416	6.56068117832843	5.36022084309905	7.84135577128768e-06	0.0041054611390368	3.66724640636882	ANGPT2	Upregulated	ANGPT2
0.337275428389296	14.1133320540177	5.31260947939175	8.98365051605802e-06	0.00450754664643211	3.54284392050666	MYL6	Not_significant	NA
1.28188998890148	9.22546943650086	5.27138536692509	1.01064336095457e-05	0.00486806694104595	3.43509424834271	GEM	Upregulated	GEM
1.02023372821642	9.31633542133733	5.2067080832623	1.2157552282917e-05	0.0052996275523702	3.26599426363684	ADGRL4	Upregulated	ADGRL4
0.535046492888597	11.0635831677012	5.2058903396506	1.21859885733713e-05	0.0052996275523702	3.26385597206673	GNG11	Upregulated	GNG11
0.788120511250894	8.09386225229056	5.20198627164168	1.23226682832059e-05	0.0052996275523702	3.25364727457714	LYN	Upregulated	LYN
1.83439301235866	11.4353585981454	5.14118944518646	1.46600547716319e-05	0.00608746136413764	3.09465912877345	CCN2	Upregulated	CCN2
1.85256614625164	5.24633639693935	5.07763507203383	1.7578198647565e-05	0.00697850892002525	2.92845600994836	CMKLR1	Upregulated	CMKLR1
1.56800569475295	7.27868825139197	5.06559908188255	1.8192924296052e-05	0.00697850892002525	2.89698222096057	BST2	Upregulated	BST2
0.889323190020143	10.9322099148572	5.05889752372063	1.85444515396785e-05	0.00697850892002525	2.87945829277371	ARPC1B	Upregulated	ARPC1B
-0.714260306984499	7.05520435968584	-5.02002291116004	2.07214897739025e-05	0.00740281276995751	2.77781350184613	RADX	Downregulated	RADX
0.973864591339817	6.57675948236766	5.01699355237279	2.09014809980531e-05	0.00740281276995751	2.7698934250307	TIE1	Upregulated	TIE1
0.784046658632676	7.88224063729001	4.97053217982142	2.38656583819324e-05	0.00782616676217615	2.64844036245269	TGFB3	Upregulated	TGFB3
2.85278801425877	5.14710415083748	4.96610762300636	2.41689186475982e-05	0.00782616676217615	2.63687623259776	KERA	Upregulated	KERA
0.876519340316541	10.3690276756674	4.96061713392833	2.45505844693978e-05	0.00782616676217615	2.62252669044711	BASP1	Upregulated	BASP1
0.75059879900053	10.9495257222474	4.95854158423771	2.46964239298035e-05	0.00782616676217615	2.61710234303357	IFI16	Upregulated	IFI16
2.40596442579763	5.92941165407686	4.94220410076456	2.58749440323484e-05	0.0079893865650651	2.57440830577825	LAMP5	Upregulated	LAMP5
-2.49532991063389	2.55658491898228	-4.92353238452514	2.7290616469868e-05	0.00821584008825377	2.52562172201781	KCNA2	Downregulated	KCNA2
1.27094532741006	6.09832954067812	4.87697531839763	3.11656534593459e-05	0.00915358046237666	2.40401420259916	CCDC102B	Upregulated	CCDC102B
1.19131185169232	8.28370484883766	4.84273770259409	3.43605507517794e-05	0.00985166076554591	2.31462711674462	DIO2	Upregulated	DIO2
1.22296248852247	4.85675371956042	4.81163217789892	3.75447760264392e-05	0.0105142835560554	2.2334529550462	CDH6	Upregulated	CDH6
-0.829578295090751	7.7944270972176	-4.80245233527089	3.85394167668559e-05	0.01054753765242	2.20950398855453	GALNT12	Downregulated	GALNT12
-1.35936217833725	7.35908318896773	-4.79427914666583	3.94470172016041e-05	0.0105560218031492	2.18818412135089	MCOLN3	Downregulated	MCOLN3
2.20708832364827	3.74089645778345	4.77204855791284	4.20245937825019e-05	0.0110013077897584	2.13020964496806	RGS4	Upregulated	RGS4
0.963049872878232	7.63807499927394	4.74910159846942	4.48609126989338e-05	0.0114939385259694	2.07039014312182	MIS18BP1	Upregulated	MIS18BP1
1.26033686795063	6.86012933078709	4.73271219215877	4.70023971248985e-05	0.0116620041548637	2.02768057433105	CH25H	Upregulated	CH25H
1.89419961132544	5.42638297039694	4.72935257513719	4.74537621315664e-05	0.0116620041548637	2.01892730390239	IL6	Upregulated	IL6
1.16142093427515	7.92723250025998	4.72192230300964	4.84673722785122e-05	0.0116728819395569	1.99957023060572	TPM4	Upregulated	TPM4
0.611304745955909	10.766641442279	4.70968913047238	5.01832381440453e-05	0.0118491481123646	1.96770704283102	PPIC	Upregulated	PPIC
1.21089669856959	7.2323831139026	4.6858533020128	5.37017071400119e-05	0.012436076103462	1.9056460658612	PDE1A	Upregulated	PDE1A
0.481534149951668	8.11609309851784	4.67101221323765	5.6015066688858e-05	0.0127270459069288	1.86702067272393	ADCY3	Not_significant	NA
2.78289414527574	6.02060248066585	4.65717145222719	5.82615363525679e-05	0.0129923226066226	1.83101037002021	NOX4	Upregulated	NOX4
1.45706217573597	5.17204113395033	4.6440420974754	6.04750984105768e-05	0.0130202312419547	1.79686170695884	PHACTR1	Upregulated	PHACTR1
1.97640451982923	4.90369587116285	4.64361112075023	6.05491570793443e-05	0.0130202312419547	1.79574094334498	C5AR1	Upregulated	C5AR1
1.29105728959374	10.6868458363569	4.63379936175538	6.22597598180033e-05	0.0131531934689192	1.7702284354886	COL5A2	Upregulated	COL5A2
-1.08245004020096	7.16444349210034	-4.62494840174757	6.38439414986607e-05	0.0132553231642564	1.74721947739885	CPEB1	Downregulated	CPEB1
-0.469676288825887	12.0781276578414	-4.60944380553802	6.67159691991892e-05	0.0135891732688766	1.7069261133899	PPL	Not_significant	NA
1.02669474790897	10.1698777269172	4.60423716569495	6.77088852460218e-05	0.0135891732688766	1.69339870625508	RAB31	Upregulated	RAB31
0.554804263808606	11.1333026431221	4.57741863251536	7.30600515543824e-05	0.0143357069538199	1.62375107641379	HSP90B1	Upregulated	HSP90B1
0.919367256136934	7.35731165731248	4.56852499955855	7.49255727602962e-05	0.0143357069538199	1.60066567947716	JCAD	Upregulated	JCAD
1.04846020520643	8.10008989817241	4.56817492653703	7.49999616418081e-05	0.0143357069538199	1.59975710566186	IGF1	Upregulated	IGF1
2.05140844568333	5.94697498933403	4.53653146448337	8.20352926293946e-05	0.0148435576512814	1.51766823701206	PRND	Upregulated	PRND
0.780337590873095	7.27222888690742	4.53204286948834	8.30848144042391e-05	0.0148435576512814	1.50603025348726	SEC24D	Upregulated	SEC24D
0.475600176200983	8.76615933737137	4.53034873510713	8.34843839593305e-05	0.0148435576512814	1.50163813229138	GRB2	Not_significant	NA
0.897475193983945	9.62683115210144	4.52944827499617	8.36975357321634e-05	0.0148435576512814	1.49930374068247	CALD1	Upregulated	CALD1
0.890997792212643	7.57146237902071	4.52893143329089	8.38201229270167e-05	0.0148435576512814	1.4979638870524	PLVAP	Upregulated	PLVAP
1.76168429000692	6.06123417603278	4.51181873744494	8.79809664892451e-05	0.0153545912820796	1.45361328036212	ADAM12	Upregulated	ADAM12
0.586026942899678	6.58414942969383	4.476451419143	9.72391991157914e-05	0.016727920510748	1.36202962988809	ERG	Upregulated	ERG
0.948877994015655	7.33927824379519	4.46559581129113	0.000100269687588557	0.0170063039146676	1.33394068817804	CLIC4	Upregulated	CLIC4
-1.23929598831614	9.89690563613769	-4.45862082835173	0.000102265960295309	0.0170947788609598	1.31589841993207	IGFBP6	Downregulated	IGFBP6
0.887283784952897	9.28027196079481	4.45393008762628	0.000103630531211598	0.0170947788609598	1.30376729510896	MCAM	Upregulated	MCAM
0.815033601866308	8.45260146055196	4.42910785790244	0.000111156887454895	0.018088530253133	1.23960614570503	ADGRF5	Upregulated	ADGRF5
0.613043594828751	10.6506216201241	4.42295820902494	0.000113103556933625	0.0181340961277772	1.22371932165543	TNFSF10	Upregulated	TNFSF10
-0.508049091902404	9.7825698259033	-4.41876963494794	0.000114448705008393	0.0181340961277772	1.21290075592791	OFD1	Downregulated	OFD1
-1.39952537611898	5.32176253156374	-4.40091977102507	0.000120360643289556	0.0188231541102965	1.16681591961477	CDH10	Downregulated	CDH10
-2.94790293100882	3.85193446283302	-4.39525945818651	0.000122297638427764	0.0188808738711171	1.15220867881286	SFTPC	Downregulated	SFTPC
0.801174775379833	11.8692367547475	4.38950601210141	0.000124298066292207	0.0189468014467184	1.13736438934183	A2M	Upregulated	A2M
0.454905560459036	8.44338759385303	4.36916869541755	0.000131631729736312	0.0197417255377031	1.08491977852529	HDGFL3	Not_significant	NA
1.41904997722263	5.39057652514369	4.36605435364177	0.000132791875814146	0.0197417255377031	1.07689249125622	PTGIR	Upregulated	PTGIR
0.542663187092378	8.06630090578832	4.35372094677477	0.000137486286635676	0.0201805406168855	1.04511290807474	NRP1	Upregulated	NRP1
2.80369359439592	5.3742656208409	4.34958931678866	0.000139095239262705	0.0201805406168855	1.03447053223256	IL3RA	Upregulated	IL3RA
0.823132341308863	8.88658172081476	4.33531965221494	0.000144796454054448	0.020682336774697	0.997728522205541	CDH5	Upregulated	CDH5
0.530905148310048	7.13439051006811	4.33137313648602	0.000146413531053826	0.020682336774697	0.987570837955507	GUCY1B1	Upregulated	GUCY1B1
0.990329288950602	8.40253982843601	4.32824858228493	0.000147706441008466	0.020682336774697	0.979529970612042	ADRA2A	Upregulated	ADRA2A
1.06888400525373	8.79302854695088	4.32376980434819	0.000149579387364148	0.0207038503751618	0.968005978846123	PXDN	Upregulated	PXDN
1.44246366071728	9.23189046229598	4.31907424800947	0.000151568151141513	0.0207407235914329	0.9559266239408	CCN1	Upregulated	CCN1
2.564648975257	5.82805508700256	4.31447219750452	0.000153542620129516	0.0207748340629172	0.944090225841171	SERPINE1	Upregulated	SERPINE1
0.516062719809998	8.44306737754029	4.29891583032301	0.000160406662611686	0.0214624114574436	0.904097401098959	TNFAIP1	Upregulated	TNFAIP1
1.73985587940442	10.6993411297861	4.28899725011429	0.000164940196651454	0.0215526781249831	0.878613016249078	IFI27	Upregulated	IFI27
0.808043920116011	8.24313608246298	4.28455284529154	0.00016701239530147	0.0215526781249831	0.867197497829842	LHFPL2	Upregulated	LHFPL2
0.455146832131874	8.46625761890549	4.28301845654262	0.000167733746446548	0.0215526781249831	0.863256940909375	FKBP14	Not_significant	NA
1.16459586352515	9.49612536922364	4.27520984949499	0.000171452615318738	0.0215526781249831	0.843207528604723	CD14	Upregulated	CD14
0.723256524133587	7.49396032309409	4.27513543596415	0.000171488443094581	0.0215526781249831	0.843016499206034	PITPNC1	Upregulated	PITPNC1
0.625472590803601	6.07689228885799	4.27444741197897	0.000171820054808036	0.0215526781249831	0.841250281936014	SYT11	Upregulated	SYT11
0.779952829052904	7.46650603729621	4.26997528058288	0.000173990980051831	0.0215999936266408	0.829771322224678	SNCAIP	Upregulated	SNCAIP
0.472040523359608	10.0026474965549	4.26175238444906	0.000178053444370559	0.0218787711950028	0.808671314894391	FHL2	Not_significant	NA
0.579310864393525	7.63347688518246	4.25487782848448	0.000181521406763835	0.0220796038409102	0.7910375039058	IFNAR2	Upregulated	IFNAR2
0.721426351170112	5.22489711343499	4.25093868955265	0.000183538467786128	0.0220916250832763	0.780935910689442	GPR4	Upregulated	GPR4
1.29254753754656	12.7800656941587	4.24532450338392	0.000186451468169806	0.0220916250832763	0.766542131981827	LUM	Upregulated	LUM
2.69455301711813	4.12671988234853	4.24404085397478	0.000187123879629147	0.0220916250832763	0.763251635351063	GTF2A1	Upregulated	GTF2A1
-1.11272442561358	7.98680275060129	-4.23584209651475	0.000191475329387619	0.0222083988158835	0.74223989527418	MMP27	Downregulated	MMP27
0.750544525602333	5.8662322820733	4.2343897366047	0.000192256488132454	0.0222083988158835	0.738518679471436	SCARF1	Upregulated	SCARF1
-0.405504135467572	10.8445480050527	-4.2318211089465	0.000193645729585432	0.0222083988158835	0.731938034767735	AKTIP	Not_significant	NA
1.48150594722339	7.52307640102277	4.21838603257566	0.000201074770287648	0.0227998256340424	0.697532078573091	SULF1	Upregulated	SULF1
0.548925452477333	9.7505682550748	4.21351895778131	0.000203834737208696	0.0227998256340424	0.685073720443082	MAPRE1	Upregulated	MAPRE1
0.351441327504654	8.89903665685599	4.21238564061262	0.000204482741112488	0.0227998256340424	0.68217318705547	ZNF22	Not_significant	NA
-1.74570493250417	3.07694222863219	-4.20646095143986	0.000207903496739967	0.0229685679609421	0.66701268947403	CCDC87	Downregulated	CCDC87
0.864811611379145	7.92576710515448	4.19785327554992	0.000212973934483463	0.0233148374459079	0.644995039433529	SYNPO	Upregulated	SYNPO
1.52921661253617	5.24980490364822	4.19416491054331	0.000215183676221344	0.0233445209824993	0.635563555417235	HS3ST3A1	Upregulated	HS3ST3A1
-1.41497423380327	6.82462969385873	-4.18803311646128	0.000218907347044358	0.0233927595104389	0.619888039930754	SGCG	Downregulated	SGCG
-1.46526636000781	9.0974308265386	-4.18704465055833	0.000219513521398405	0.0233927595104389	0.617361568156454	PCOLCE2	Downregulated	PCOLCE2
-0.567707088578651	6.40369876600453	-4.18321531956812	0.000221877483450864	0.0234372689097834	0.607575229489087	CROCC	Downregulated	CROCC
-0.683783512248929	7.59205795124599	-4.17375955555232	0.000227822638477701	0.0237125726849696	0.583418387829867	PLS1	Downregulated	PLS1
0.94406680666676	6.50387686750832	4.17281968757372	0.000228422058749084	0.0237125726849696	0.581017956681664	PENK	Upregulated	PENK
0.956998993152748	6.93867045529886	4.16395832125393	0.000234150394352803	0.0240994790495423	0.558391949658686	DOK5	Upregulated	DOK5
-2.32571710886448	4.66612983884236	-4.15286575041508	0.000241520530535132	0.0243646574711318	0.530084367028651	SFTPB	Downregulated	SFTPB
0.794848482701081	9.68288462040125	4.15234861913879	0.000241869633379319	0.0243646574711318	0.528765100829334	VWF	Upregulated	VWF
0.440903433779418	9.29448996025758	4.15097876914048	0.000242796785960456	0.0243646574711318	0.525270625859056	ARL2BP	Not_significant	NA
-0.632540024426461	8.78299277895635	-4.14408435815819	0.000247516431945193	0.0246279172927708	0.507687088521847	GSAP	Downregulated	GSAP
0.334722004443623	10.57568389872	4.14121015026295	0.000249510538923604	0.0246279172927708	0.500358696995803	RSU1	Not_significant	NA
1.1084318587392	5.0787927684095	4.13521034846468	0.000253724195433988	0.0247785297918527	0.485064773196774	SOX18	Upregulated	SOX18
0.597079360505656	7.73063052668605	4.13319981806369	0.000255151776630936	0.0247785297918527	0.479940948210382	FBXL7	Upregulated	FBXL7
1.66606524923522	3.83021792790312	4.12930115004391	0.000257942568820279	0.0248491553098704	0.470006884151554	TGM2	Upregulated	TGM2
0.920587988583848	6.20860054743419	4.1246066918953	0.000261342847426532	0.0249769092754786	0.458048028733478	P2RY1	Upregulated	P2RY1
1.04569398619395	7.0407551416426	4.1136417613149	0.000269457474357326	0.025476840316723	0.430128105284904	IGSF6	Upregulated	IGSF6
1.51453992962978	4.89536111888317	4.11185219059399	0.000270805145369585	0.025476840316723	0.425573019951745	SOCS3	Upregulated	SOCS3
0.6679265331951	12.9964920939437	4.10438357900712	0.00027650137568506	0.0258110819069728	0.406567931605598	SPARC	Upregulated	SPARC
-0.837421332786695	6.95522042178687	-4.0898065979786	0.000287960166771353	0.026673971755851	0.369498607188117	NPR2	Downregulated	NPR2
0.935019505222582	7.99535785932894	4.07189926501671	0.00030267666830899	0.0277231027600271	0.32400461546144	SPON1	Upregulated	SPON1
-0.363037089060323	6.98471034998669	-4.07046061468481	0.000303890513562829	0.0277231027600271	0.32035184566603	MDM1	Not_significant	NA
0.540241579335965	8.6316039873695	4.0566311775017	0.000315805371806225	0.0282179464749817	0.285255111432186	YIPF5	Upregulated	YIPF5
0.430735836646695	9.61071432400163	4.05558089566628	0.000316728754263814	0.0282179464749817	0.282590910041687	EPAS1	Not_significant	NA
-0.859890426100266	8.71066652225882	-4.05469178298712	0.000317512510972942	0.0282179464749817	0.280335675919337	ZNF83	Downregulated	ZNF83
1.34938342661492	5.61579315610852	4.0520523387358	0.000319850419927475	0.0282179464749817	0.273641466960034	GDF15	Upregulated	GDF15
1.34469947507775	4.92639226845182	4.05072636298046	0.000321031279444652	0.0282179464749817	0.270278920933805	ADAM19	Upregulated	ADAM19
1.20087381896601	7.86536067894389	4.0446197625075	0.000326525008880757	0.0284928562097252	0.254796804997384	TMEM176A	Upregulated	TMEM176A
0.910453785258211	11.7739001748329	4.02865265598176	0.000341329172113899	0.0295704020906156	0.214343715568188	IFITM1	Upregulated	IFITM1
1.24670671604202	10.1767077929762	4.02204146214939	0.000347649777528104	0.0299028472928102	0.197606261747904	COL1A1	Upregulated	COL1A1
1.30098198512492	6.73651538048557	4.01587255884152	0.000353650958482777	0.0302032967521249	0.18199505201489	KCNE4	Upregulated	KCNE4
1.06460590554114	10.9097629600068	4.01192581476559	0.00035754354846877	0.0303207000750769	0.172010618841306	IFITM2	Upregulated	IFITM2
0.349283653013661	11.467209784856	4.0061833838711	0.000363282301478197	0.0305919263944088	0.157488122019338	GARS1	Not_significant	NA
1.45694067280387	9.19435049456683	3.99772831985713	0.000371896620048296	0.0310998548515388	0.136115521520669	STMN2	Upregulated	STMN2
-0.995337967353858	10.4662942536899	-3.98600378354277	0.000384174043027678	0.031904991904409	0.106498476794604	RECK	Downregulated	RECK
0.513651239849988	5.20728700595379	3.97784505564032	0.000392950914369121	0.0324103761015956	0.085902843291132	INPP4A	Upregulated	INPP4A
2.01309851885738	6.46777876951818	3.97305617193253	0.000398193788912888	0.0326193850754354	0.0738193045100228	SUGCT	Upregulated	SUGCT
0.526589731169989	8.69743760597215	3.93963187184082	0.000436742927911419	0.035535529310198	-0.0104060421451022	CALU	Upregulated	CALU
-2.11555743934827	9.23566884272606	-3.9317690310234	0.000446329009994091	0.0360717713983144	-0.0301904326766431	WIF1	Downregulated	WIF1
1.0026160814133	7.4192181272943	3.90428796223233	0.000481477394589845	0.0386033911322934	-0.0992489181830871	ARHGAP15	Upregulated	ARHGAP15
1.03255997091298	9.2254684535907	3.90234299472567	0.000484065110527844	0.0386033911322934	-0.104131202522731	COL5A1	Upregulated	COL5A1
0.488272012249764	7.72555069964497	3.89286688427205	0.00049686853721262	0.0391199077148337	-0.127908075074134	EDNRA	Not_significant	NA
0.629844936440115	9.47040604923558	3.8927422017779	0.000497039186212387	0.0391199077148337	-0.128220807540188	C1orf54	Upregulated	C1orf54
1.30433151861124	10.469489658885	3.88788532158454	0.00050373140962523	0.0391998128761794	-0.140400685076212	NNMT	Upregulated	NNMT
-1.38936981022678	10.1602924275275	-3.88728480964559	0.000504564939030709	0.0391998128761794	-0.141906311408905	TSPAN8	Downregulated	TSPAN8
0.487989605602291	8.93350980070853	3.8789819421999	0.000516228666898941	0.0396625595308059	-0.162716505857278	TGFBR2	Not_significant	NA
-0.316201152741828	8.6151473082939	-3.87836301078693	0.000517108607069965	0.0396625595308059	-0.164267257323068	CLASP2	Not_significant	NA
-0.384614624639994	8.79605201391076	-3.86755921139781	0.000532706621571548	0.0406003363099024	-0.191324584122062	C11orf71	Not_significant	NA
1.07082206676289	5.98643626644279	3.85767174810554	0.000547383855284328	0.0414565810398357	-0.216067108753371	STEAP4	Upregulated	STEAP4
0.556914023396491	10.723342139123	3.85237156890375	0.000555413433320366	0.041645897139816	-0.229322449411226	LAP3	Upregulated	LAP3
1.01376971355921	12.8530660747223	3.8514636951595	0.000556800318843247	0.041645897139816	-0.231592415652246	COL6A3	Upregulated	COL6A3
0.841740800248056	10.2059650893057	3.84295474313108	0.000569964199550372	0.0418522606517593	-0.252859491466871	CSRP2	Upregulated	CSRP2
-0.500119736101676	6.83188878792421	-3.84098017724554	0.00057306213952144	0.0418522606517593	-0.257792614643626	MICAL3	Downregulated	MICAL3
-0.482574372784299	7.23921853607777	-3.83983393922976	0.000574868031657727	0.0418522606517593	-0.26065594146803	TAF4	Not_significant	NA
2.27364013635213	5.42296816150202	3.8379395243407	0.000577864857113289	0.0418522606517593	-0.265387653367592	ELN	Upregulated	ELN
0.572531355610609	8.67034609987397	3.83684952652038	0.000579596059271907	0.0418522606517593	-0.268109833173217	WARS1	Upregulated	WARS1
0.697255086659402	8.56614282265933	3.83633657154401	0.000580412516927736	0.0418522606517593	-0.269390813476863	HEG1	Upregulated	HEG1
0.948264106379427	8.08427499354365	3.81292527297109	0.000618894381307536	0.0443614651172937	-0.327798165196159	APLNR	Upregulated	APLNR
1.51940167842482	4.53275360412075	3.80527741416703	0.000631996499687007	0.0450325553208931	-0.346854033894119	CHRNA5	Upregulated	CHRNA5
0.721408868309638	8.98296818210406	3.79499597172276	0.000650037431812461	0.0454596655779546	-0.372452797518976	SH2B3	Upregulated	SH2B3
0.504233714372941	7.42790255212305	3.79464892145682	0.000650655083438778	0.0454596655779546	-0.373316499731557	TARS2	Upregulated	TARS2
-0.332861681319653	6.86691233002486	-3.79425117924962	0.000651363656107432	0.0454596655779546	-0.374306327728892	SIRT3	Not_significant	NA
-0.987554320383008	5.14400124205864	-3.7913095299544	0.00065662757507871	0.0454596655779546	-0.381625937190496	TBKBP1	Downregulated	TBKBP1
0.9403878167029	11.1646317026522	3.79117676874014	0.000656866119462224	0.0454596655779546	-0.381956239769755	TIMP1	Upregulated	TIMP1
-0.481188228981039	7.55901994142019	-3.78835089145568	0.000661963718985218	0.0455506691658285	-0.388985988314498	SSX2IP	Not_significant	NA
1.3920095487155	8.24469843531823	3.78467170561843	0.000668658421343125	0.0457499131239427	-0.398135936721396	ISG15	Upregulated	ISG15
0.827546562074487	5.49671457732193	3.77602910977342	0.000684645254156722	0.0464982032237675	-0.419618368495566	LOXL2	Upregulated	LOXL2
-0.362157044857055	10.8213803137826	-3.77460356192819	0.000687317735744113	0.0464982032237675	-0.423160250476395	HEBP1	Not_significant	NA
1.08838867685997	10.1019479721035	3.76840824531708	0.000699050683785749	0.0470277560566927	-0.438547942951042	RGS5	Upregulated	RGS5
1.0466879372491	5.40027076375248	3.76507775344754	0.000705438522964363	0.0471938371863159	-0.44681669216343	RASL10A	Upregulated	RASL10A
0.423738579338519	7.3357420309213	3.75759804822722	0.000719992447687062	0.0477706876573306	-0.465378151422698	DUSP3	Not_significant	NA
0.571351596021195	8.75730070470619	3.75597708042054	0.000723184852086537	0.0477706876573306	-0.4693991108988	MYO1B	Upregulated	MYO1B
-0.492085459910959	8.97741075452756	-3.7545725603606	0.000725962119356545	0.0477706876573306	-0.47288269065602	KIF13B	Not_significant	NA
1.63127297179331	5.29188048806297	3.74947372022719	0.000736132024669862	0.0481766404406221	-0.485525549205953	FLT3	Upregulated	FLT3
-0.591815514009724	8.99887044466533	-3.74367127012331	0.000747874126796059	0.0486446648885424	-0.499906138360105	ARHGAP12	Downregulated	ARHGAP12
0.416578755313751	11.7415458401114	3.74196452971178	0.000751362536893281	0.0486446648885424	-0.504134658515391	PDLIM1	Not_significant	NA
-1.09004971970767	10.0940952132586	-3.73879648662996	0.00075787974650905	0.0488042134088876	-0.511981917345026	ZNF273	Downregulated	ZNF273
0.986989118234328	10.1489635988514	3.73401737285702	0.000767815448863602	0.0491810299745505	-0.523815614785537	SRGN	Upregulated	SRGN
0.941678851056015	8.33025560414067	3.72999827679874	0.000776269133150566	0.049360820894406	-0.53376349394727	PCSK5	Upregulated	PCSK5
1.28519729968904	9.32424431304845	3.72879367738819	0.000778820459220822	0.049360820894406	-0.536744363020432	IFI6	Upregulated	IFI6
0.513909372227307	11.127631105235	3.72675012643565	0.000783167350807777	0.0493764462744882	-0.541800539603454	CNN3	Upregulated	CNN3
-0.427245388266829	9.52288662338184	-3.71881022239982	0.000800281703718819	0.0501926681051147	-0.561436680129822	ANKRD46	Not_significant	NA
-0.419531469944278	10.2621794999036	-3.70750503141266	0.000825279218321023	0.0514922919534806	-0.589371021581398	ARMCX1	Not_significant	NA
1.19742013028035	7.55272488296996	3.70265775945936	0.00083622842763175	0.051906508894544	-0.601339420820372	ITGA8	Not_significant	NA
-0.396652575756306	7.98851620839267	-3.69969133635846	0.000842998645827909	0.0520584086823573	-0.608661173978398	ZNF419	Not_significant	NA
0.463463095165274	9.17412960924004	3.69371138101478	0.000856809000608331	0.0526412958434976	-0.623414831471725	DERL1	Not_significant	NA
0.760355700385515	5.66503499926324	3.69093563419979	0.000863293936052717	0.0527704851672427	-0.63026032104473	CPA2	Not_significant	NA
1.17262420039059	6.54410704562116	3.67626135368171	0.000898378033949568	0.0546377186102055	-0.666420103106941	EHBP1L1	Not_significant	NA
0.308433833655421	9.34409219513896	3.67028584615157	0.000913058215324954	0.0552514926077542	-0.68113033529024	WWTR1	Not_significant	NA
0.489484898028749	9.97343893956838	3.66309925472233	0.000931022580094674	0.0560568695475003	-0.698810844920371	FILIP1L	Not_significant	NA
-0.78049487355316	10.0772993618631	-3.65773770313031	0.000944648029217104	0.0565942864071262	-0.711993428510602	PDGFD	Not_significant	NA
2.31714890583323	5.09907724391214	3.65363697058761	0.000955199841472768	0.0569431509456192	-0.722071397125394	SOX5	Not_significant	NA
0.830616168059866	6.66694784623444	3.64881936870233	0.000967742530683149	0.0571263464745279	-0.733906022359327	CD209	Not_significant	NA
0.877634704709826	8.47125687075481	3.64584989923666	0.000975553090808204	0.0571263464745279	-0.741197872029216	CTSS	Not_significant	NA
