pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.95475113122172	1	0.053457214108991	-0.226476229013451	-0.631164901866678	24	TUBB4A,TUBA3C
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.630952380952381	1	0.0760837160951725	-0.253980499080863	-0.923897996364438	89	KMT2D,H3C8,H3C3,H4C8,H2BC9,HOXB1,MEIS1,ZNF335,HOXA2,PAX6,HOXA3,HOXA4,H2BC17,H2BC14,EGR2,H4C5,EED,POLR2B,EP300,H3C7,H4C1,HOXC4,POLR2J,EZH2,SUZ12,ASH2L,H2BC5,RXRA,H2AZ2
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.540492957746479	1	0.0686325631836726	0.300791398372915	0.953169191211471	53	NEK2,PLK1,UBE2D1,PSMC3,PSMA4,ANAPC10,PSMB3,PSMB2,PSMD13,PSMB5,PSMB6,PSMD12,CCNA1,PSMA3,PSMA5,PSMD8,UBB,PSMD7,CDC27,PTTG1,PSMD1,PSMC5,PSMB1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.996376811594203	1	0.0413209506074822	0.167765596513929	0.485330881991317	33	ORC1,CDC25C,CDC7,RFC2,CHEK1,ORC5,RAD1
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.185741088180113	0.749309545173808	0.138022242496643	0.539631833760822	1.25743639732401	13	BID,AKT1,YWHAH,YWHAE,AKT3,PPP3R1,YWHAB,BAD,PPP3CC
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.265017667844523	0.908332323298246	0.108820126769161	0.415313764409646	1.14206380964182	26	BID,BBC3,AKT1,TP53,YWHAH,YWHAE,AKT3,PMAIP1,MAPK8,BCL2L11,PPP3R1
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.593023255813954	1	0.0780892306943345	-0.293470411475599	-0.927607654254213	40	SP1,DHCR7,SREBF2,CHD9,LSS,IDI1,MVK,HMGCS1,SC5D,TM7SF2,HMGCR,ACACA,RXRA,NFYA,NFYB,MVD,NCOA1,SREBF1,ACACB,FDFT1,MTF1,CARM1,NCOA6
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.056390977443609	0.451946606051469	0.261663521711573	0.616024676516982	1.48892838607258	15	CD14,LY96,PTPN11,TLR4,IRF7,IKBKE,TRAF3,TICAM1
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.429840142095915	1	0.0808589150280032	0.378821695599101	1.03164076757694	25	GNGT1,GNG13,GNG4,DLG4,GNG11,GRIK1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.41280353200883	1	0.0952879846194844	-0.342636784124209	-1.03035595384564	31	ELANE,PRSS1,SPOCK3,CTSV,MMP15,MMP8,MMP17
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.866071428571429	1	0.0470699590082662	0.251500745410205	0.778552295661647	48	NFKBIB,PSMC3,FBXW11,PSMA4,PSMB3,NFKBIE,PSMB2,PSMD13,PSMB5,PSMB6,PSMD12,PSMA3,REL,PSMA5,PSMD8,UBB,PSMD7,NFKBIA,PSMD1,PSMC5,PSMB1,BCL10,PRKCB
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.296912114014252	0.952318113838304	0.120985142145252	-0.302661974778856	-1.08522304134022	83	GRIA2,ADCY8,GRIN2A,TUBB4A,GRIA4,ERBB4,TUBA3C,KIF17,PRKACG,SRC,GRIN2C,GIT1,CAMK1
REACTOME_ACTIVATION_OF_RAC1	0.981238273921201	1	0.0436251240000606	0.226058388230867	0.526755516443238	13	SOS1,PAK5,SLIT2,SOS2,NCK2,RAC1
REACTOME_ACTIVATION_OF_SMO	0.185741088180113	0.749309545173808	0.138022242496643	0.539476975696011	1.25707555099336	13	IHH,CDON,SMO
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.73828125	1	0.0585937568945671	0.367836880804443	0.786531087141696	10	FOS,MAPK11,MAPK8,MAPK14,MAPK1,JUN,MAPK9,ATF2
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1	1	0.0509082865515105	-0.164029975020816	-0.49450513297485	32	RPS4Y1,EIF1AX,EIF4A2,RPS20,RPS17,EIF3H,EIF3L,RPS21,RPS27L,EIF3A,RPS11,RPS24,RPS14,EIF2S1,EIF3I,EIF3B,EIF3D,EIF3J,RPS23,EIF3K,FAU,RPS6,RPS3,RPS19,EIF3E,RPS16,EIF3M,EIF4E,EIF3G,EIF4G1,EIF2S2,EIF4EBP1
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.50968992248062	1	0.0764767053228531	0.442410477256162	0.975177480355949	11	GNGT1,PDE6A,PDE6G,GNB1,GNAT1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.93640350877193	1	0.0529129848430583	-0.226189950932885	-0.673258474179029	30	CDC45,RPA4,CDT1,GMNN,POLE,POLA1,RPA3,ORC2,ORC3
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.194323144104804	0.758508508508509	0.14641623786055	-0.461970734778354	-1.21501260490775	18	PLA2G10,PLA2R1,PLA2G1B,PLA2G2F
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.314031180400891	0.973571607018514	0.112843355675562	-0.403677689715821	-1.10143837946773	21	PLA2G10,PLA2R1,PLA2G1B,PLA2G2F
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.109936575052854	0.568954625472739	0.195789002148949	-0.547240298563719	-1.34023972661521	14	PLA2G10,PLA2R1,PLA2G1B,PLA2G2F
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.120507399577167	0.584101164368433	0.186432558434075	-0.540716061582596	-1.32426129518225	14	PLA2G10,PLA2R1,PLA2G1B,PLA2G2F
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.402597402597403	1	0.0956031492204301	-0.414846098423076	-1.05056235768088	16	PLA2G10,PLA2R1,PLA2G1B,PLA2G2F
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.555075593952484	1	0.0776798560117236	-0.407471734887358	-0.947227805723778	12	ADCY8
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.112612612612613	0.575920408597574	0.199915231309662	-0.382777596253699	-1.25897803347741	47	CDH17,CDH10,CDH7,SNAI1,CDH8,CDH12,CADM3,CDH18,NECTIN1,SP1,AMOT
REACTOME_ADIPOGENESIS	0.0213177704264088	0.276917837839051	0.352487857583619	0.407187871295543	1.42527894530901	96	PCK1,EBF2,DIO2,CD36,ADIPOQ,FABP4,LPL,LEP,PLIN1,CIDEA,PPARG,UCP1,ANGPTL4,NR2F2,PPARA
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.119089316987741	0.582430847761606	0.169570644405628	0.434339590492214	1.2779743469358	36	IL6,GNGT1,GNG13,GNG4,GNAT3,GNG11,ADCY3,PRKAR2B,GNAI2,PRKX,ADCY1,GNB5,ADCY7,GNB1
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.0455373406193078	0.423784549740369	0.287857117255149	0.5785917734006	1.49011013963343	20	GNGT1,P2RY1,GNG13,GNG4,GNG11,GNA14,GNB5,GNB1,GNA15
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.0278435380406418	0.329416903254994	0.352487857583619	0.65423271434172	1.59958185776259	16	GNGT1,GNG13,GNG4,GNAT3,GNG11,GNAI2,GNB5,GNB1
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.0675182481751825	0.468672686788718	0.234392647294686	0.545994984813242	1.42833636938585	22	GNGT1,ADRA2A,GNG13,GNG4,GNG11,CACNA1C,GNAI2,GNB5,GNB1
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.7890625	1	0.0554793308704233	0.347668699833482	0.743406261621023	10	S100B,CAPZA2,AGER,DDOST,MAPK1,LGALS3
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	1	1	0.0352404270679709	0.122645097932115	0.464875300423934	177	PDK4,LDHC,PDPR,UCP1,NDUFAF7,FH,PDK1,NDUFA9,COX6A2,LDHAL6B,IDH2,UCP2
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.0752338048084011	0.483805507158975	0.287805130535564	-0.647721107015031	-1.486867532335	11	CYP1A2,CYP2A13,DPEP2,AKR7A3,CYP3A5
REACTOME_AGGREPHAGY	0.767123287671233	1	0.0642140881844605	-0.269102151819934	-0.82335588563689	34	CFTR,TUBB4A,TUBA3C,DYNC1I1
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.99624765478424	1	0.0429311093452583	0.180079042692688	0.419615612924373	13	AKT1,GSK3B,AKT3,MDM2,CDKN1A,BAD
REACTOME_ALK_MUTANTS_BIND_TKIS	0.441860465116279	1	0.0840745577910723	0.468513463206946	1.03271464409385	11	FN1,HIP1,PRKAR1A
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.55939524838013	1	0.077274697304471	-0.406017942480283	-0.943848252066856	12	FADS2,ABCD1,ELOVL1,HSD17B4,ACOX1
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.509565217391304	1	0.0709609456938284	0.325952143641363	0.964548882891953	37	CHRM4,ADRA1B,ADRA2A,HTR2B,ADRB1,HTR1F,HTR7,DRD1
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.193103448275862	0.758508508508509	0.151148761385484	-0.377275409753392	-1.18843729170595	38	ATP6V1B1,RRAGD,ATP6V1G2,WDR59,DEPDC5,SZT2,RHEB,NPRL3,RRAGB,SH3BP4,ATP6V0E2,MIOS,SESN1,NPRL2,ITFG2,KPTN,TCIRG1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.201357466063348	0.77231254716334	0.14641623786055	-0.43374800467366	-1.20880905690309	24	SLC7A9,SLC6A20,SLC6A15,SLC6A12,SLC6A14,SLC3A1
REACTOME_AMYLOID_FIBER_FORMATION	0.0376506292551641	0.400886618052935	0.321775918075361	0.413000987081159	1.40438582868362	80	LTF,PRL,H2BC6,CALB1,ODAM,H2BC3,PRKN,NAT8,H2BC13,SNCAIP,LYZ,APOA1,APOA4,H4C13,H3C1,UBE2L6,H4C6,H4C2,H2BC10
REACTOME_ANCHORING_FIBRIL_FORMATION	0.0014389657693312	0.0452218931079341	0.45505986738723	0.760900209724811	1.83909178384451	15	COL4A4,COL4A1,TLL2,COL1A1,COL4A2,BMP1,TLL1,COL1A2,COL4A3
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.959036144578313	1	0.0561766586307176	-0.214274999048534	-0.760979991101752	80	CEP41,CEP72,TUBB4A,OFD1,TCTN2,CEP131,CEP70,HAUS3,NINL,AKAP9,RPGRIP1L,SFI1,MKS1,IQCB1,CNTRL,CSNK1E,TUBA4A,PCNT,CEP162,DCTN1,C2CD3,DCTN3,CLASP1,CEP250,NPHP4,TUBB4B,ODF2,TCTN1,RAB11A,CEP43,HAUS7,HAUS5,CEP83,CCP110,NDE1,PAFAH1B1,PRKACA,ALMS1,TUBB,DYNC1H1,CEP76
REACTOME_ANDROGEN_BIOSYNTHESIS	0.668604651162791	1	0.0629394692018967	0.379612281537395	0.836755382733546	11	SRD5A2,CGA,LHB,CYP17A1,SRD5A3
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	4.22716202354308e-05	0.00289004393083287	0.557332238758646	0.65000331222542	1.95632143229297	40	IGLV1-40,CD19,CD22,IGLV2-14,IGHV1-2,IGKV4-1,IGHV4-34,LYN,CD79B,VAV1,SOS1,ORAI2,GRB2,IGHV3-23,IGLV6-57,SYK,IGHM,IGLV3-19
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.0102601224691709	0.182573960102096	0.380730400722792	0.589863069542948	1.64841681020848	29	ERAP2,SEC24D,HLA-F,HLA-B,SEC23A,TAP1,HLA-E,CALR,TAP2,TAPBP,HSPA5,HLA-G,PDIA3,SEC13,HLA-C,SEC24A,BCAP31,B2M,SAR1B,BECN1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.00930452834529731	0.172665461722017	0.380730400722792	0.4426787372168	1.52993861752	86	S100A9,CD14,CD36,S100A8,CTSS,CYBB,LY96,CYBA,NCF4,FGB,HLA-F,TLR2,PSMB10,SNAP23,HLA-B,TLR1,MRC1,TLR4,TAP1,PSMC3,HLA-E,VAMP3,CTSL,CALR,PSMB8,PSMA4,STX4,MYD88,TAP2,TAPBP,PSMB3,HLA-G,PDIA3,PSMB9
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1	1	0.0614364107201271	-0.139245945388096	-0.565680876122808	205	TRIM9,FBXO2,KLHL41,ASB4,HERC4,FBXO40,NEDD4L,ZBTB16,SOCS1,SKP1,GAN,KCTD7,RNF25,UBR4,CDC34,ASB7,HERC2,FBXO41,BLMH,ANAPC2,CUL7,UBE3A,UBA5,TRIM32,ASB6,RNF19A,UBOX5,HERC1,ASB8,MKRN1,FBXL15,SEM1,DET1,LTN1,FBXL12,CUL3,RNF111,LRRC41,FBXW7,AREL1,FBXO9,FBXO31,PJA1,UBE3B,UBE2C,RNF34,RBX1,ASB1,UBE2O
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.211397058823529	0.786833178830271	0.126875729929857	0.485303206480482	1.22075194729135	18	PSMB10,PSMB8,PSMA4,PSMB3,PSMB9,PSME1,PSMB2,PSMB5,PSMB6,PSMA3,PSMA5,PSMB1
REACTOME_ANTIMICROBIAL_PEPTIDES	0.407342657342657	1	0.0828962134571565	0.34107662922579	1.02654172257087	40	LTF,S100A9,S100A8,CHGA,GNLY,RNASE6,EPPIN,LYZ,DEFB126,TLR2,RNASE3,TLR1,CCR2,CD4,PI3
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0539629005059022	0.444406431748204	0.252961123069611	0.365671971976635	1.33336148732098	131	MX1,ISG15,OAS2,OAS1,OAS3,IFIT1,EIF2AK2,RNASEL,MX2,PTPN2,STAT1,DHX9,SPHK1,HERC5,UBE2L6,KPNA3,RIGI,TRIM25,STAT3,TP53,TUBB3,EIF2S2,OASL,EIF4A3,FLNB,TUBA1C,SUMO1,KPNA5,EIF4G3,NUP50,TUBA1A,EIF4G1,NEDD4,EIF4E2,PPP2R1A,PPP2R1B,NUP210,HSPA8,TUBB6,TPR,ADAR,PIN1,KPNA2
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.00110813770048772	0.0378808124456196	0.45505986738723	0.516077567597786	1.72817326083493	75	IL6,IGLV1-40,GNGT1,IGLV2-14,IGHV1-2,IGKV4-1,GNG13,CD163,IGHV4-34,LYN,GNG4,GGT5,CYSLTR2,GNAT3,GNG11,ADCY3,IGHV3-23,IGLV6-57,PRKAR2B,SYK,MYH9,IGLV3-19,GNAI2,HCK,FGR,CD3G,CALM1,PRKX,ADCY1,IGHV1-46,GNB5
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.693726937269373	1	0.0588438169595807	0.337510315519241	0.83591665707893	17	NEK2,UBE2D1,ANAPC10
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.994360902255639	1	0.0431036828790402	0.184834123222749	0.446743098567418	15	UBE2D1,ANAPC10,UBB,CDC27,UBE2E1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.293497363796134	0.95075579942937	0.102080107662747	0.348296026359425	1.08930703512585	50	PLK1,AURKB,UBE2D1,PSMC3,RB1,SKP2,PSMA4,ANAPC10,PSMB3,PSMB2,PSMD13,PSMB5,PSMB6,PSMD12,PSMA3,PSMA5,PSMD8,UBB,PSMD7,CDC27,PTTG1,PSMD1,PSMC5,PSMB1,AURKA,PSMD2,UBE2E1
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.661375661375661	1	0.0589694466690997	0.276208122473625	0.897398889020053	64	NEK2,PLK1,AURKB,UBE2D1,PSMC3,RB1,SKP2,PSMA4,ANAPC10,PSMB3,PSMB2,PSMD13,PSMB5,PSMB6,PSMD12,CCNA1,PSMA3,PSMA5,PSMD8,UBB,PSMD7,CDC27,PTTG1,PSMD1,PSMC5,PSMB1,AURKA,PSMD2,UBE2E1
REACTOME_APOPTOSIS	0.108731466227348	0.564968698517298	0.172324344900946	0.324525035240238	1.20522402908343	147	GZMB,CD14,BMX,LY96,TNFSF10,GSDME,BID,GSDMD,MAGED1,TNFRSF10B,XIAP,TLR4,BBC3,AKT1,H1-4,STAT3,CASP7,TP53,YWHAH,CASP8,PSMC3,FAS,DAPK2,PRKCD,RIPK1,SEPTIN4,YWHAE,PSMA4,AKT3,LMNB1,H1-5,PMAIP1,BAX,PSMB3,AVEN,MAPK8,TICAM1,BCL2L11,PPP3R1,KPNA1,CDKN2A,KPNB1,PSMB2,PSMD13,ROCK1,PSMB5,BCAP31,PSMB6,UNC5B,PSMD12,CFLAR,DSP,FNTA,DSG1,PSMA3,CASP6,PSMA5,VIM,PSMD8,UBB,E2F1,PSMD7,MAPT,H1-0,H1-3,PSMD1,PSMC5,MAPK1,LMNA,TRADD,FADD,ADD1,CTNNB1,PSMB1,YWHAB
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.712430426716141	1	0.0578529757032509	0.346478324899106	0.790431860657177	12	H1-4,H1-5,KPNA1,KPNB1,H1-0,H1-3
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.852193995381062	1	0.0597317976364411	-0.250076829107993	-0.769496042201922	35	DSG2,GSN,PLEC,SPTAN1,STK26,ACIN1,SATB1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.814285714285714	1	0.0560595875032335	-0.323666550053035	-0.727850555780636	10	DSG2,PKP1,CDH1,CASP3,TJP1,TJP2
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.997737556561086	1	0.0514264916187015	-0.170279330543741	-0.562648602883329	48	DSG2,GSN,PLEC,SPTAN1,STK26,ACIN1,SATB1
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.123616236162362	0.585373181035832	0.170932335370056	0.543056109775995	1.34499488465075	17	GSDME,GSDMD,XIAP,CASP7,SEPTIN4,BAX,AVEN,CDKN2A
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.509302325581395	1	0.0862865626267245	-0.309448873969598	-0.978112725747188	40	ADCY8,AQP5,MIP,PRKACG,AQP2,ADCY2,AVPR2,AQP8
REACTOME_ARACHIDONATE_METABOLISM	0.309633027522936	0.966858900846859	0.115734447701689	-0.338163419747738	-1.09512720157062	46	CYP4B1,CYP1A2,ALOXE3,CYP1A1,ALOX15,CYP4F8,CYP2C8,ALOX15B,CYP2J2,DPEP2,PLA2G4A,HPGD,ALOX12
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1	1	0.064358336791736	-0.14108646704781	-0.589657259706191	258	MGAT4C,NEU3,ST8SIA5,FOLR1,TUBB4A,INS,F5,TUBA3C,RENBP,SPTA1,CNIH3,NEU2,DYNC1I1,ST3GAL6,LMAN1L,MAN2A2,MGAT3,FPGT,B4GALT4,SLC35A1,ST3GAL5,LMAN2L,MIA2,SPTAN1,COL7A1,ST8SIA2,ALG6,STX5,SPTB,ALG13
REACTOME_ASPIRIN_ADME	0.0438650701524946	0.423784549740369	0.321775918075361	-0.53820926097524	-1.46850903908119	21	UGT2A3,UGT2B17,UGT2B15,UGT2B4,ABCC2,CYP2C8,CYP2E1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.933450087565674	1	0.0427591434738678	0.232773898376291	0.684899735766717	36	GRIN2B,NEFL,APBA1,DLG4,GRIN2D,TUBB3,TUBA1C,LIN7A,TUBA1A
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.281954887218045	0.938481461286805	0.108820126769161	0.474142041271195	1.14599880685075	15	CIDEC,PCSK5,LPL,ANGPTL4,APOA4
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.82457230290506e-06	0.000296264927684209	0.643551836150722	0.66547282652013	2.10879765597885	53	COL4A4,COL10A1,COL11A1,COL4A1,COL15A1,TLL2,COL5A2,COL1A1,COL4A2,PXDN,COL5A1,BMP1,COL6A3,LOXL1,MMP9,CTSS,LOXL2,MMP3,PCOLCE,TLL1,COL3A1,COL1A2,COL2A1,COL8A2,COL4A3
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.844897959183673	1	0.0543434390269162	-0.306432845744681	-0.689095975621089	10	VPS37B,MVB12B,TSG101,VPS28,UBAP1,VPS37C,UBA52,FURIN,UBB,NMT2
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.540106951871658	1	0.0692836467392548	0.312372415729135	0.944122648831	42	H2BC6,H2BC3,ORC1,H2BC13,H4C13,H3C1,H4C6,H4C2,H2BC10,H2AC4,H3C2
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.980461811722913	1	0.0411544018789903	0.19966020515122	0.551883370900278	27	SPHK1,STAT3,TP53,CCT2,NOP56,CCT7,CCT3,CCNE2,CCT5
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.270796460176991	0.917771739130435	0.107554375265169	0.361596553851661	1.1060704932285	45	FZD8,FZD2,PARD6A,FZD4,SMURF2,PSMC3,PSMA4,PSMB3,WNT5A,PSMB2,PSMD13,PSMB5,PSMB6,PSMD12,PSMA3,FZD5,PSMA5,PSMD8,UBB,PSMD7,PSMD1,PSMC5,PSMB1
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.209009009009009	0.784689892204343	0.126253987849115	0.45212863181109	1.19780202194871	23	CXCL8,CCL2,ATF3,IGFBP1,CEBPG
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.978682170542636	1	0.0452247443372884	0.219548167538569	0.483936163006062	11	HSP90B1,CALR,HSPA5
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	1	1	0.05163559644842	-0.136079900124844	-0.386510666269121	27	SMARCC2,SS18L1,BICRA,PHF10,BCL11B,BICRAL,ACTL6B,BCL11A,ARID1A,SS18,BCL7C,SMARCD2,BCL7B,DPF2,SMARCE1,PBRM1,SMARCB1,DPF1,SMARCA2,SMARCC1,SMARCA4,BCL7A,BRD9,ACTL6A,SMARCD1,SMARCD3,ACTB
REACTOME_ATTACHMENT_AND_ENTRY	0.962962962962963	1	0.0438879842863647	0.231331073793353	0.565598418827018	16	SDC3,NRP1,SDC2,CTSL
REACTOME_ATTENUATION_PHASE	0.627208480565371	1	0.0615706755421678	0.327116593536903	0.899532004538427	26	SERPINH1,TNFRSF21,HSPH1,GML,HSPA6,HSPA8,DNAJB6
