pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	6.41207263513213e-12	5.40751458896143e-10	0.887074988399873	0.507766027723803	2.16425771265173	238	COX7B,NDUFS4,NDUFB3,COX7C,UQCRB,COX6C,ATP5MJ,NDUFA4,UQCRQ,NDUFA5,COX16,NDUFB1,ATP5ME,ATP5PF,COX7A2,NDUFS5,NDUFA1,TMEM126A,ATP5PO,PET100,ATP5F1E,UQCRH,UQCR11,NDUFB2,UQCRHL,ATP5MG,ATP5MK,TMEM126B,RPS27A,NDUFA6,ATP5F1C,SCO2,HIGD1A,PDK4,NDUFAF5,CMC1,ACAT1,SLC25A27,LYRM2,DMAC1,NDUFAF4,SMIM20,COX6A1,ATP5MF,COX17,COX14,NDUFAF8,UQCC5,SIRT4,PDP1,DLD,SLC25A18,COX4I1,ATP5PB,MKLN1,KGD4,COX5B,NDUFS3,TTC19,NDUFA2,UQCC6,COX6B1,UQCR10,NDUFAF2,NDUFV2,PDK3,NDUFAF7,SDHAF4,MDH1,RAB5IF,NDUFB6,UCP1,UBC,ISCA1
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.0617283950617284	0.291367237884651	0.287857117255149	-0.555563292299195	-1.4987693214377	13	GGT7,AKR7A3,ACY3,ACY1,AKR7L,AKR7A2
REACTOME_AGGREPHAGY	0.95900439238653	1	0.0331626424471441	0.189723946219003	0.610819398709137	38	RPS27A,HSP90AA1,ARL13B,DYNC1LI1,DYNC1LI2,IFT88,UBC
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.555825242718447	0.920312738270726	0.0838361057159929	-0.336829940364604	-0.934926989497146	14	AKT2,AKT1,CDKN1B,GSK3A,AKT1S1,CASP9,TSC2
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.952631578947368	1	0.0419081748591401	0.232277249117923	0.54136568409574	10	FOXO3,CREB1,FOXO1
REACTOME_ALK_MUTANTS_BIND_TKIS	0.501694915254237	0.876580204138964	0.0704500850658419	0.398705116943312	0.960526112456525	11	PPM1B,FN1,STRN,CLTC,PRKAR1A,BIRC6
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.508445945945946	0.879486304963795	0.0696133438850965	0.386914378029079	0.958389352096826	12	ACOX1,ACAA1,ELOVL3,ACSL1,HSD17B4,ACOT8,ABCD1,ELOVL5,FADS2,FADS1,SCP2,ELOVL1
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.259322033898305	0.648305084745763	0.107554375265169	0.497874563475553	1.19943662276638	11	RPS27A,TAB3,UBC,TIFA,ALPK1,MAP3K7,UBA52
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.621951219512195	0.974929730709946	0.0780892306943345	-0.332229467365647	-0.870186036804429	12	HRH4,HTR6,CHRM4,ADRB2,CHRM5
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.815232722143865	1	0.0390355298112393	0.227062689843013	0.776883457176373	51	LAMTOR3,ATP6V1G1,ATP6V0E1,ATP6V1D,ATP6V1E1,KPTN,MIOS,LAMTOR5,LAMTOR4,TCIRG1,FNIP1,RRAGD,RRAGB,FNIP2,ATP6V0B,RHEB
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.472972972972973	0.859541836536595	0.099233334377119	-0.302828912905984	-0.973515292712347	23	SLC38A5,SLC7A8,SLC16A10,SLC38A1,SLC43A1,SLC7A10,SLC7A5,SLC7A6,SLC7A9
REACTOME_AMYLOID_FIBER_FORMATION	0.0812250332889481	0.332751446745421	0.179782316298324	0.358660553762256	1.31936506540142	74	H4C5,B2M,H4C4,H2BC7,RPS27A,H3C4,CALB1,H2AC19,LTF,H2AC18,H2AC7,ADAM10,H4C11,H2AZ1,H3C6,H4C16,H4C12,H2AC20,UBC,SNCA,H2BC21,PSENEN,SORL1,H4C8,H4C14,H2AC8,H4C15,APP,APH1B,USP9X,H2BC5
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.176394293125811	0.51823221765332	0.115240003147781	0.310567395637275	1.1843465453027	96	HAUS1,CDK1,CEP135,CEP290,PRKAR2B,CC2D2A,HSP90AA1,HAUS3,CEP43,CEP97,TMEM67,SCLT1,CEP162,NEK2,CEP57,CEP70,RAB3IP,CCP110,PLK4,TTBK2,RAB11A,NEDD1,CEP63,PCM1,AKAP9,HAUS6,HAUS4,DYNC1I2,CEP152
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	2.21562378485924e-07	1.07798618763344e-05	0.690132458796796	-0.499709503922991	-2.19738464344142	86	IGLV3-25,IGHV1-2,ITPR3,IGHV2-70,IGKV1D-16,IGKV1-16,IGHV2-5,IGLV7-43,BLK,IGKV3D-20,IGHV3-7,IGHV1-46,IGHV4-59,IGKV1-12,FYN,BLNK,IGLV2-8,IGLV3-21,IGHV3-48,IGKV3-20,IGKV3-11,IGLV3-1,IGHV3-30,IGHV3-33,IGHV3-11,IGKV1D-12,IGLV1-44,IGKV1-5,IGLV1-47,IGKV4-1,IGHV4-39,CD79A,IGKV1-17,IGKV5-2,IGHV3-53,IGKV3-15,STIM1,IGLV1-40,IGLV1-51,CD22,IGKV1-39,IGKV2-30,IGHD,IGLV2-23,ORAI1,IGKV1D-39,IGLV2-14,IGKV2D-30,IGHV3-13,SH3KBP1,PIK3CD,CD19,IGHV4-34,IGLV6-57,IGLV2-11
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.787267080745342	1	0.0450442767152794	0.254803768280643	0.772270451117814	29	B2M,ERAP2,SAR1B,TAP2,CANX,SEC24A,HLA-B,HLA-A,HLA-E,ERAP1,PIK3C3,SEC23A,HLA-G,TAP1,TAPBP
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.13978302875985e-06	4.80608510460404e-05	0.643551836150722	0.543710290158698	2.06787735998775	94	S100A8,LY96,S100A9,PSMC6,PSMA4,SEM1,PSMA6,PSMA3,ITGAV,FCGR1A,B2M,PSMA2,FCGR1BP,RPS27A,HMGB1,CTSL,VAMP8,PSMB1,PSMC2,CYBB,CD36
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.288097886540601	0.682479075793745	0.077274697304471	0.252177308599339	1.08915929945894	275	PSMC6,RBX1,PSMA4,SEM1,PSMA6,HERC5,PSMA3,PSMA2,ANAPC10,RPS27A,RNF217,HECW2,CUL5,KBTBD8,HERC6,FBXO30,PSMB1,UBA6,PSMC2,UBE2W,FBXL13,ELOB,ELOC,ANAPC4,UBR1,RNF19A,FBXO11,KBTBD7,GLMN,UBE2V2,UBA3,KBTBD6,LTN1,RNF182,RNF7,NEDD4,RNF144B,UBE3A,KLHL2,HERC4,DTX3L,HECTD2,UBR2,KLHL5,UBE2J1,TRIP12,KLHL9,KLHL11,UBE2F,UBC,ANAPC13,TRIM36,FBXL5,CDC27,RNF213,UFL1,FBXL3,HACE1,UBE2D1,PJA2,LRR1,LONRF1,RBBP6,CUL3,TRIM21,WSB1,TRIM69,RNF138
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.0051051727679526	0.0508507366256696	0.407017918923954	0.639316013678814	1.75424653078523	19	PSMA4,PSMA6,PSMA3,PSMA2,PSMB1,PSMB10,PSMB8,PSMA7,PSME2,PSMB7,PSME1,PSMB6,PSMB4,PSMB9,PSMA1,PSMB3
REACTOME_ANTIMICROBIAL_PEPTIDES	0.00274236826060517	0.0323673446688584	0.431707695803346	0.557755741874763	1.77893619750015	35	S100A8,S100A9,RNASE3,CAMP,LTF,CLU,SLC11A1,PGLYRP2,DEFA3,RNASE6,ITLN1,BPI,DEFA1B,DEFA1,ATP7A,ELANE,PGLYRP1,TLR1,CCR2
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0503685503685504	0.253849466996877	0.222056046145248	0.327504310682285	1.31875739870681	147	IFIT1,ISG15,MX1,HERC5,CDK1,RPS27A,EIF2AK2,OAS3,OASL,OAS1,RIGI,FANCM,OAS2,KPNA5,NUP214,MAP2K6,PPM1B,MX2,FANCL,PPP2R5A,NEDD4,RANBP2,EIF4E,DNAJC3,USP18,NUP37,ABCE1,UBC,TRIM25,SNCA,NUP50
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.0140011119914758	0.101208038109811	0.380730400722792	-0.301743842683806	-1.40247946231324	122	CD247,IGLV3-25,PLCG1,IGHV1-2,ITPR3,IGHV2-70,IGKV1D-16,IGKV1-16,IGHV2-5,IGLV7-43,IGKV3D-20,IGHV3-7,IGHV1-46,IGHV4-59,GNG3,IGKV1-12,FYN,IGLV2-8,PLK2,IGLV3-21,ADCY9,IGHV3-48,IGKV3-20,IGKV3-11,PRKAR1B,IGLV3-1,IGHV3-30,IGHV3-33,IGHV3-11,IGKV1D-12,ADCY3,IGLV1-44,ADCY5,IGKV1-5,IGLV1-47,IGKV4-1,IGHV4-39,GNG7,CD3G,IGKV1-17,IGKV5-2
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.143081761006289	0.45249606918239	0.144630528034484	0.438849121769284	1.29304703835952	26	ANAPC10,RPS27A,ANAPC4,NEK2,UBC,MAD2L1,CDC27,UBE2D1,ANAPC15
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.213063763608087	0.584339380017229	0.114750719227023	0.417847193134245	1.2216512303987	24	ANAPC10,CDK1,RPS27A,ANAPC4,UBC,CDC27,UBE2D1,ANAPC15
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.000900432633698418	0.0142380910203562	0.477270815362862	0.483079831852081	1.71462305466749	61	PSMC6,PSMA4,SEM1,PSMA6,PSMA3,PSMA2,ANAPC10,RPS27A,PSMB1,PSMC2,ANAPC4
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.0162968834818691	0.11389810831251	0.352487857583619	0.416036858052108	1.52607081591039	75	PSMC6,PSMA4,SEM1,PSMA6,PSMA3,PSMA2,ANAPC10,CDK1,RPS27A,PSMB1,PSMC2,ANAPC4
REACTOME_APOPTOSIS	0.000246382437919381	0.00519456306613361	0.49849310876659	0.412854783869127	1.67743520852195	156	LY96,PSMC6,PSMA4,SEM1,PSMA6,HMGB2,PSMA3,H1-4,PSMA2,RPS27A,UACA,UNC5A,BIRC2,ROCK1,CASP3,LMNB1,TNFSF10,APIP,HMGB1,FAS,PSMB1,PSMC2,CLSPN,SEPTIN4,PMAIP1,OPA1,BMX,APAF1,TLR4,CD14,CFLAR,MAPK8,APC
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.0115571759746199	0.0891452902920378	0.380730400722792	0.71080644148714	1.65666769740322	10	HMGB2,H1-4,CASP3,HMGB1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.123475609756098	0.421878569144319	0.154190966581424	0.419692968634596	1.30884182594565	33	BIRC2,ROCK1,CASP3,LMNB1,CLSPN,BMX,APC,GAS2,DSP
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.0413615446672405	0.22264831491089	0.321775918075361	0.452182675664112	1.488793551529	44	HMGB2,H1-4,BIRC2,ROCK1,CASP3,LMNB1,HMGB1,CLSPN,BMX,APC,GAS2,DSP
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.12199036918138	0.419341894060995	0.159646701919906	0.478041315842143	1.32916525537563	20	UACA,CASP3,APIP,SEPTIN4,APAF1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.701624815361891	1	0.0480220415968251	0.263647992493005	0.842457229598916	36	GNG11,GNG10,PRKAR2B,AQP10,GNB4,RAB11FIP2,PRKACB,RAB11A,ADCY4,AQP9
REACTOME_ARACHIDONATE_METABOLISM	0.357142857142857	0.764692243356713	0.130105630751129	-0.270519841615652	-1.03238547385446	42	ALOX15,EPHX2,ALOX12B,PTGDS,ALOX15B
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.986651835372636	1	0.016356070983033	0.162975625179468	0.705682383070189	287	DCTN6,F5,DPM1,FPGT,CAPZA2,RPS27A,SLC35A1,ST3GAL6,EDEM3,CAPZA1,TRAPPC6B,ST6GALNAC3,MAN1A1,TRAPPC5,PPP6R3,NAPB,MANEA,COL7A1,DYNC1LI1,ASGR2,SEL1L,ALG10B,SPTA1,DYNC1LI2,ACTR10,CD55,SERPINA1,UGGT2,ST8SIA4,NAPG,KDELR3,OSTC,MAN2A1,ALG6,GOLGB1,ALG10,SAR1B,NAGK,ALG14,UBC,BET1,OS9,DERL2,TRIM13,ANKRD28,TGFA,TMEM258,ALG5,SCFD1,NUS1,UGGT1,MARCHF6,OST4,CD59,ASGR1,DCTN4,MGAT4A,MAN1A2,CNIH2,COG5,DYNC1I2,ALG11,NPL,TMED7,COG6,MIA3,CANX,PGM3,MIA2,B4GALT6,ALG13,USO1,DAD1,SEC23IP,RENBP,SEC24A
REACTOME_ASPIRIN_ADME	0.915254237288136	1	0.0421619430092452	0.264879374615673	0.638124631858391	11	CES1,ABCC3,UGT2B11,SLC22A7,ABCC2
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.0769230769230769	0.323219418716065	0.282013350011725	-0.386307959991207	-1.39204682581936	34	GRIN2C,KIF17,APBA1,TUBB8B,TUBB8,TUBB4A,TUBA3D,TUBB2A,LRRC7,TUBB2B
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.773684210526316	1	0.0514264916187015	0.322874427482904	0.752519396432853	10	LPL,PCSK5,PCSK6
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0334279642605017	0.192210794497885	0.321775918075361	-0.419518965848544	-1.51102195638302	35	COL5A3,COL5A1,COL4A3,COL6A2,COL6A1,COL4A4,LOXL2,PXDN
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.904362416107383	1	0.0422468188360053	0.244790629630744	0.642544269037867	15	RPS27A,PPIA,UBC
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.0139245495726089	0.101208038109811	0.380730400722792	0.471523230894617	1.56309824506128	45	H4C5,H4C4,H2BC7,H3C4,ORC4,H2AC19,H2AC18,H2AC7,H4C11,H3C6,H2AJ,H4C16,H4C12,H2AC20
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.96551724137931	1	0.0684714904492087	-0.17971137891101	-0.669748023290602	38	GAPDHS,USP11,FBXW4,WRAP53,NOP56,TCP1,TP53,HDAC3,FBXW9,CCT7,DCAF7,CCNE1,KIFC3,CCT3,CCT6A,XRN2,CCT8,SKIC2,SPHK1,FBXW5
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.00166459352956624	0.0231396792846296	0.45505986738723	0.528091665511927	1.79128625076618	48	PSMC6,PSMA4,SEM1,PSMA6,PSMA3,PSMA2,RPS27A,PSMB1,PSMC2
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.0304948569217579	0.181233237820947	0.352487857583619	0.51426408903306	1.51525347613307	26	NFYB,CCL2,DDIT3,DCP2,CEBPG,CXCL8,DIS3,ATF3,EXOSC8
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.222972972972973	0.598855224651403	0.117249716749792	0.494963031294384	1.22602654698568	12	NFYB,DDIT3
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.198245614035088	0.559946277239709	0.128142916898415	0.549871522095067	1.28157869035479	10	NFYB,DDIT3,ATF6,ATF4
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	0.407821229050279	0.817768901046152	0.110564716336619	-0.29459090199102	-1.02853876166761	29	BCL7A,BCL11B,SMARCD1,DPF3,BICRA,SMARCB1,DPF2,SMARCE1,BCL7B,SMARCA4,BCL11A,BRD9,ACTL6A,PHF10,SMARCA2,ARID1A,SMARCC2,ACTB
REACTOME_ATTACHMENT_AND_ENTRY	0.718592964824121	1	0.0526973085708419	0.315826653350815	0.806643928543907	13	CTSL,NRP1,AGRN,GPC4,SDC4
REACTOME_ATTENUATION_PHASE	0.923794712286159	1	0.037770500132479	0.219347679870688	0.641302292805003	24	HSBP1,HSPA6,HSP90AA1,RLN1
