pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1	1	0.024285888595648	0.147340447393147	0.426492764571609	61	ANAPC1,UBE2D1,PSMB2,UBE2S,UBB,PSMB3,PLK1,ANAPC11,UBC,PSMA4,PSMB5,PSMA5,PSMD1,PSMD13,CDC27,PSMD11,UBA52,PSMA7,ADRM1,CDC23,PSMC4,PSMA1,PSMA2,PSMA6,ANAPC10,PSMC1,NEK2,ANAPC5,PSMB6,UBE2E1,PSMA3,PSMD7,PSMC2,ANAPC16,ANAPC7,PSMD8,PSMD6,PSMD14,PSMC6,RPS27A,MAD2L1,PSMC3,PSMD12,PSMD2,PSMB1,CDC20,PSMC5,CCNA2,BUB1B,CDC26,PSMB4,BUB3,CCNB1,CDC16,PSMB7,ANAPC2,PSMD3,ANAPC4,UBE2C,CDK1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.290780141843972	0.669247882788205	0.153158808683073	-0.353281563614599	-1.11358030491362	36	ORC1,RFC5,HUS1,CDK2,CDC25C,RFC2,MCM8,ORC4,RPA3,MCM2,CDC45,ORC2,RAD9A
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.213740458015267	0.575176720184549	0.11331290842208	0.551564500040095	1.25663766569952	15	AKT3,BID,YWHAH,YWHAE,SFN,AKT1,PPP3CC,AKT2,YWHAG
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.574438202247191	0.954920358522688	0.0549073703290958	0.354928005934005	0.923660148723045	30	AKT3,BID,YWHAH,PMAIP1,TP73,BCL2L11,YWHAE,SFN,AKT1,PPP3CC,AKT2,YWHAG,BBC3,BMF,TP53
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.910071942446043	1	0.0785029047348687	-0.229857173800069	-0.74844394574064	40	MVK,TM7SF2,DHCR7,SQLE,HMGCR,NCOA2,MTF1,PPARA,NFYA,CREBBP
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.0277815108943671	0.180028750179614	0.352487857583619	0.666215977836921	1.53795395334455	17	CD14,LY96,IRF7,TLR4,TRAF3
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.0127124907741427	0.108219152231164	0.380730400722792	0.628114177152303	1.61287829100047	28	GNGT2,GRIK3,GNG4,GNG10,PLCB2,GNG11,GRIK2,DLG4,GNG7,GNG8,GNB5,PLCB1,GNG13
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0554765291607397	0.267901202638045	0.227987202850442	0.576902288865326	1.46127474986009	26	MMP11,MMP1,MMP3,TIMP1,MMP9,COL18A1,MMP15,MMP14,MMP2,MMP7,CTRB2
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.996158770806658	1	0.0244268887168729	0.188269091683304	0.535004303990172	52	NFKBIE,CARD11,PRKCB,PSMB2,UBB,PSMB3,NFKB1,UBC,PSMA4,PSMB5,PSMA5,IKBKG,REL,IKBKB,PSMD1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.202453987730061	0.558233381907858	0.102821842840815	0.39192504101705	1.18513658038039	83	NEFL,LIN7A,TUBB1,NRGN,RASGRF2,NRG1,GRIN2C,TUBB3,GRIN2D,RPS6KA2,KIF17,ACTN2,TUBB6,PRKAR1B,DLG4,GRIN3B,ADCY1,PRKACB,CAMKK1,PRKAR1A,PRKAR2B,PPM1F,NRAS,NBEA,KPNA2,CAMK1,PRKX,CALM1,GRIN2A
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.413961038961039	0.801291325612686	0.0780892306943345	0.511696955750726	1.06118544833419	10	MAPK12,MAPK11,PRKAB1
REACTOME_ACTIVATION_OF_RAC1	0.85195530726257	1	0.0689567351672811	-0.282326976392106	-0.686521011525527	12	PAK3
REACTOME_ACTIVATION_OF_SMO	0.706521739130435	1	0.0499913914024592	0.356953095449432	0.82402320353747	17	DHH,ARRB2,EVC,SHH,ARRB1,CDON,GAS8,SMO
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.155844155844156	0.486195460223112	0.140406238523342	0.640942199126456	1.32922138248494	10	MAPK11,MAPK10,FOS,JUN
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1	1	0.0244268887168729	0.12852946908946	0.368455327136759	57	EIF4EBP1,EIF4A1,RPS23,RPS27L,PABPC1,EIF4A2,RPS2,EIF2S2,RPS29,RPS4X,EIF3I,EIF4E,RPS18,RPS27,EIF4G1,EIF3C,RPS9,RPSA,RPS19,RPS8,RPS28,RPS3A,RPS12,RPS11,EIF1AX,RPS24,EIF3D,EIF4B,RPS15,RPS6,RPS7,EIF3J,RPS21,RPS25,EIF4H,RPS10,RPS5,RPS13,FAU,RPS15A,EIF3B,RPS14,EIF3K,RPS26,RPS27A,RPS3,EIF3E,EIF3A,RPS16,RPS20,EIF2S1,RPS17,EIF3G,EIF3H,EIF3F,EIF3M
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.491166077738516	0.885181044121441	0.11378726182188	-0.318201207121557	-0.982197977184223	33	ORC1,GMNN,CDK2,CDT1,POLE,MCM8,ORC4,RPA3,MCM2,CDC45,ORC2,PRIM1
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.135869565217391	0.447728989103463	0.199915231309662	-0.576569225526931	-1.3598146188251	11	TFAP2B,CITED2,TFAP2A,TFAP2E,CREBBP
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.324749642346209	0.71166258256727	0.0843144320642653	0.454489889943939	1.1321445525589	24	PLA2G2A,LPCAT1,PLA2G5,PLA2G1B,PLA2G2D,PLB1,PLA2G10,LPCAT3,PLA2G4C
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.638888888888889	1	0.0518457624865066	0.360870181244911	0.881515319827049	22	PLA2G2A,PLA2G5,PLA2G1B,PLA2G2D,PLA2G10,LPCAT3,PLA2G4C
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.30521472392638	0.681218745166778	0.0916795246008379	0.498645066415642	1.14717581866813	16	PLA2G2A,LPCAT1,PLA2G5,PLA2G1B,PLA2G2D,PLA2G10
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.456488549618321	0.851428081310576	0.0699458736501659	0.443403999209248	1.01021397585892	15	PLA2G2A,PLA2G5,PLA2G1B,PLA2G2D,PLA2G10,PLA2G4C
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.172619047619048	0.515141787051899	0.126253987849115	0.539005102679567	1.28291926375986	19	PLA1A,PLA2G2A,OSBPL10,PLA2G5,PLA2G1B,PLA2G2D,PLA2G10,LPCAT3
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.305900621118012	0.681435345742799	0.0922597260527354	0.527171360856579	1.14702536320973	12	ADCY5,ADCY3,GNAI2,ADCY1,ADCY4
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.3921302578019	0.780049884056828	0.0716527366829457	0.379924854466501	1.04717647318235	45	CDH11,CDH6,CDH2,ADAM19,CDH19,BHLHE22,HEYL,CADM2,ANGPTL4,TNRC6C,ACTB,CDH5
REACTOME_ADIPOGENESIS	0.0275783105579619	0.180028750179614	0.352487857583619	0.452734992952434	1.400130508018	107	ADIPOQ,FABP4,DIO2,LPL,PLIN1,LEP,EBF2,PCK1,CD36,SMARCD3,PPARG,TGFB1,SLC2A4,ANGPTL4,NR2F2,WNT1,MED29
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.00332758888230472	0.040541633355052	0.431707695803346	0.636290527975909	1.71800682030645	39	IL6,GNGT2,GNG4,GNG10,ADCY5,ADCY3,GNG11,PRKAR1B,GNAI2,GNAS,ADCY1,ADCY4,GNAZ,PRKACB,GNG7,GNG8,PRKAR1A,GNB5,PRKAR2B,GNG13
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.2	0.558233381907858	0.11378726182188	0.505927559452603	1.24705323632963	23	GNGT2,GNG4,GNG10,GNA14,GNG11,GNG7,GNG8,GNB5,GNG13,GNAQ,GNB3,GNA11
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.0491071428571429	0.250824175824176	0.248911114434702	0.62486797710631	1.48728678290994	19	GNGT2,GNG4,GNG10,P2RY12,GNG11,GNAI2,GNG7,GNG8,GNB5,GNG13
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.0611664295874822	0.28302793899713	0.216542836735348	0.568875141240267	1.4409422457874	26	GNGT2,CACNA1C,GNG4,ADRA2A,GNG10,ADCY5,GNG11,GNAI2,GNG7,GNG8,GNB5,GNG13,GNB3,CACNB2,CACNA1D,ADCY6
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.0158986822112944	0.124196764568229	0.352487857583619	0.720977481940577	1.59815773084629	13	SAA1,S100A12,S100B
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	1	1	0.0139869590598254	0.170591951134622	0.559772161869315	193	ME3,UCP2,COX4I2,SCO2,PNKD,PKLR,ME2,PC,PDPR,FXN,LETM1,LDHA,IDH2,ACO2,NDUFAF3,SCO1,D2HGDH,SLC25A22,LDHB,TMEM177,LYRM2,UBB,UQCR11,UQCR10,HSCB,PDK1,PDK4,UCP3,NNT,NDUFS8,COX7A1,VDAC1,NDUFA9,PGAM5,LDHC,HIGD1A,COX11,MDH1,COQ10A,ISCA1,UBC,NDUFA3,NDUFAF1,COX6B2
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.278366111951589	0.656607809363605	0.096240602328129	0.504459575407307	1.1823920127018	18	DPEP1,GGT5,ACY1
REACTOME_AGGREPHAGY	0.917695473251029	1	0.0321428397352941	0.25220181244032	0.680953770040284	39	TUBB1,TUBB3,TUBB6,PARK7,DYNC1I1,HSF1,UBB,TUBB2B
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.329286798179059	0.713365200622823	0.086794975677172	0.501626961867963	1.13210560851213	14	AKT3,AKT1S1,CASP9,CDKN1A,MDM2
REACTOME_ALK_MUTANTS_BIND_TKIS	0.157728706624606	0.488774383511226	0.137250779610133	0.618541611184249	1.32207417384539	11	FN1,HIP1,PRKAR1A
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.41743119266055	0.804815967031635	0.0745500777420554	0.47166247633579	1.04551258782348	13	ELOVL2,ABCD1,ELOVL5,ACAA1,FADS1
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.97554347826087	1	0.0610363728309177	-0.220837202657333	-0.520835388464305	11	TIFA,TAB3,TRAF6,RPS27A,TAB2,UBA52,TAB1,MAP3K7,ALPK1,UBC,UBB
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.13268156424581	0.442716375171949	0.141225119642531	0.507883263223057	1.32931834339279	31	HTR2A,HTR2B,DRD4,ADRA1D,ADRA2A,HTR1F,TAAR8,ADRB3,HRH3,CHRM5,HRH1,ADRA1B,DRD2,DRD3
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.95137976346912	1	0.0282219183873982	0.233478900778662	0.651545780077835	47	ATP6V0D1,TCIRG1,SH3BP4,RRAGC,SESN1,ATP6V0E1,ATP6V0B,SEC13,NPRL3,ITFG2,LAMTOR2,RRAGB,LAMTOR1,MLST8,ATP6V0C,ATP6V1D,WDR24,FLCN
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.0463483146067416	0.245221361744035	0.248911114434702	0.572524123811017	1.48992953079375	30	SLC38A4,SLC43A2,SLC7A10,SLC7A7,SLC6A6,SLC36A1,SLC1A5,SLC6A12,SLC38A5,SLC7A6,SLC43A1,SLC6A18
REACTOME_AMYLOID_FIBER_FORMATION	0.0545702592087312	0.267414406749797	0.224966093540314	0.528602456119382	1.44996413835705	44	LTF,SAA1,HSPG2,SNCAIP,UBE2L6,TTR,B2M,CST3,APOA1,ODAM,TSPAN15,TSPAN33,ADAM10,APH1B,MFGE8,UBB,IAPP,BACE1,TGFBI,INS,APOE,SORL1,UBC
REACTOME_ANCHORING_FIBRIL_FORMATION	4.34342947558651e-07	1.86066914308996e-05	0.674962860011025	0.92054440548056	2.07754678984603	14	COL4A4,COL4A3,COL1A1,COL4A1,COL4A2,BMP1,COL1A2
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.988023952095808	1	0.102821842840815	-0.183824901303067	-0.696820592925479	92	CEP72,CC2D2A,TCTN2,SFI1,TUBB4B,IQCB1,RPGRIP1L,RAB11A,TTBK2,HAUS3,CCP110,CDK1,CSNK1E,CEP152,DCTN3,CEP97,CEP57,CENPJ,TUBA4A,CEP290,OFD1,CEP76,PLK4,TUBB4A,MARK4,PAFAH1B1,NEDD1,TMEM67,TUBG1,TMEM216,CEP70,HAUS4,HSP90AA1,CLASP1
REACTOME_ANDROGEN_BIOSYNTHESIS	0.000974850076035586	0.0168129987139644	0.477270815362862	0.849278630067964	1.76128099587203	10	SRD5A2,HSD3B1,LHB
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.0380281690140845	0.221153134483014	0.276500599254472	0.588367767447858	1.52181464921991	29	PIK3AP1,ORAI2,LYN,VAV1,CD19,SH3KBP1,PIK3CD,PLCG2,CD79B,BTK,GRB2,SYK,CALM1,ITPR1,ITPR2,CD79A,PTPN6
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.00164801899835076	0.0248701048842024	0.45505986738723	0.687151608275088	1.77731929171447	29	SEC24D,HLA-F,HLA-G,TAP1,ERAP1,B2M,TAPBP,HLA-A,CALR,SEC23A,HLA-E,HLA-B,PDIA3,HLA-C,CANX,SEC13,SEC24A,SEC31A,TAP2
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.50557218567361e-05	0.000464976712226641	0.593325476396405	0.629273114813469	1.92252650594713	90	NCF1,CYBB,CD14,LY96,TLR2,CD36,MRC1,CYBA,NCF4,CTSS,S100A9,TLR4,PSMB9,HLA-F,PSMB10,HLA-G,TAP1,TLR6,B2M,TAPBP,TLR1,HLA-A,CALR,S100A8,PSME2,HLA-E,HLA-B,SEC61A1,ITGAV,PSMB8,ITGB5,PDIA3,BTK,MYD88,HLA-C,NCF2,SEC22B,SEC61G
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1	1	0.0105706949179311	0.181718581275234	0.609347050107236	277	LMO7,SOCS3,HERC6,KLHL5,DTX3L,FBXL7,ASB2,ANAPC1,UBE2L6,HERC5,NEDD4L,RNF213,SPSB4,KBTBD13,FBXL22,FBXO10,UBE2F,TRIM69,FBXO32,UBE2Q2,KLHL3,FBXL8,RNF144B,RNF130,KLHL2,UBE2D1,NEDD4,ASB1,UBA7,SMURF2,FBXL13,PSMB2,TRIM11,UBE2S,UBB,RNF4,UBE2Q1,FBXL12,FBXW12,DZIP3,RNF14,FBXL18,ASB13,FBXO6,RNF182,BTBD1,PSMB3,UBE2D4,RNF114,UBE2G2,FBXO31,UBE2Z,FBXW8,RNF115,HECTD2,UBE2A,TRIM21,ASB16,ANAPC11,FBXO22
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.168154761904762	0.509747165204697	0.128142916898415	0.541013802985663	1.28770029515455	19	PSMB9,PSMB10,PSME2,PSMB8,PSMB2,PSMB3,PSMA4,PSMB5,PSMA5
REACTOME_ANTIMICROBIAL_PEPTIDES	0.36435124508519	0.753673603540704	0.0736212741014394	0.379374659804657	1.0630773329005	49	LTF,PLA2G2A,DEFA3,GNLY,TLR2,DEFB124,RNASE6,CHGA,S100A9,CCR2,BPIFB2,TLR1,S100A8,ART1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0167470643991149	0.130059073228214	0.352487857583619	0.442122429234038	1.40655171248257	135	ISG15,OAS2,MX1,STAT1,OASL,OAS3,TUBB1,OAS1,MX2,TUBB3,USP18,UBE2L6,NUP210,HERC5,EIF2AK2,SPHK1,FLNA,PPP2R1B,IFIT1,TUBB6,STAT3,ADAR
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	3.70999059038251e-06	0.000129769008982712	0.627256739718528	0.66956130664852	1.99003395918996	71	IL6,FCGR3A,DPEP1,FCGR2A,GNGT2,GGT5,CD163,IL10,LYN,GNG4,HCK,GNG10,FGR,ADCY5,ADCY3,MYH9,GNG11,CD247,PRKAR1B,RHBDF2,GNAI2,GNAS,ADCY1,ADCY4,GNAZ,PRKACB,PLCG2,GNG7,GNG8,CYSLTR1,PRKAR1A,GNB5,PRKAR2B
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.956214689265537	1	0.0315649069021069	0.22985186003211	0.578208779055503	25	ANAPC1,UBE2D1,UBE2S,UBB,ANAPC11,UBC
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.966906474820144	1	0.0319257308349884	0.22831824615602	0.562778212932368	23	ANAPC1,UBE2D1,UBE2S,UBB,ANAPC11,UBC
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	1	1	0.0243564001293776	0.150919953532034	0.435471407915178	59	ANAPC1,RB1,UBE2D1,PSMB2,UBE2S,UBB,PSMB3,PLK1,ANAPC11,UBC,PSMA4,PSMB5,PSMA5
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	1	1	0.0931454575337804	-0.131321707705596	-0.475230077017239	72	PTTG1,CDK2,CDC14A,CDK1,UBE2C,ANAPC4,PSMD3,ANAPC2,PSMB7,CDC16,CCNB1,BUB3,BTRC,PSMB4,CDC26,BUB1B,CCNA2,AURKB,PSMC5,CDC20,PSMB1,PSMD2,PSMD12,PSMC3,MAD2L1,RPS27A,PSMC6,PSMD14,PSMD6
REACTOME_APOPTOSIS	0.0418552036199095	0.229684753748925	0.234392647294686	0.41469927253103	1.33318778093238	154	GZMB,CDKN2A,CD14,BMX,LY96,TNFRSF10B,DAPK2,MAGED1,BAX,AKT3,UNC5A,UNC5B,TLR4,TNFSF10,BID,GSDMD,YWHAH,FASLG,STAT3,CASP7,PMAIP1,TNFRSF10A,FAS,BAK1,CASP9,ROCK1,DSG3,LMNA,DFFB,FADD,APAF1,PSMB2,DAPK3,TRAF2,UBB,AVEN,TP73,CTNNB1,LMNB1,GAS2,PSMB3
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.975352112676056	1	0.0738052724171275	-0.209183539330446	-0.665661425896617	37	GSN,OCLN,DSG1,STK24,MAPT
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.665760869565217	1	0.0802023444698144	-0.354303048424953	-0.83560905336604	11	OCLN,DSG1,PKP1,DSG2
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.992452830188679	1	0.0764767053228531	-0.175925205578819	-0.590536483224736	45	GSN,OCLN,DSG1,STK24,MAPT
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.0270670091013199	0.177945485576994	0.352487857583619	0.660077435821506	1.54714138838552	18	CDKN2A,BAX,GSDMD,CASP7,BAK1,CASP9,APAF1,AVEN
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.0394218134034166	0.222775183828669	0.261663521711573	0.527946211462099	1.47328570178727	47	GNGT2,AQP7,GNG4,GNG10,AQP10,ADCY5,ADCY3,GNG11,AQP6,AQP11,PRKAR1B,GNAS,ADCY1,ADCY4,PRKACB,GNG7,GNG8,PRKAR1A,GNB5,PRKAR2B,GNG13,AVPR2,AQP1
REACTOME_ARACHIDONATE_METABOLISM	0.0552044499535399	0.267563149047871	0.321775918075361	-0.399676253249747	-1.38354379847424	55	HPGD,CYP4B1,CYP4F3,ALOX12B,ALOXE3,PTGIS,CYP1A2,EPHX2,PLA2G4A,ALOX15B,CYP4F22,PON3,CYP2J2,CYP2C19,PTGES,HPGDS,PTGS1,AKR1C3,CYP4F8,CYP2U1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.0121664013973632	0.106295927998015	0.380730400722792	0.403258318916049	1.35629114889706	292	SERPINA1,KDELR3,ST3GAL4,ST6GALNAC3,ST8SIA4,TUBB1,CTSZ,B4GALT6,NPL,CTSC,SEC24D,TUBB3,B4GALT1,COPZ2,CAPZA3,MGAT4A,ST6GAL1,ANK1,CAPZB,GANAB,ST3GAL2,F8,ARF4,KDELR2,FUCA1,CALR,TMED9,B4GALT2,MGAT2,EDEM2,COPZ1,SLC35C1,TUBB6,SEC23A,MIA2,CHST10,NANS,FUT8,GMDS,CD59,B4GALT5,AMDHD2,MLEC,PMM2,MPI,ASGR1,CHST8,PDIA3,RPN2,BET1L,ST3GAL1,ST8SIA5,EDEM3,OSTC,MAN1C1,ST6GAL2,TRAPPC9,PREB,MPDU1,DHRSX,RFT1,PGM3,CANX,MAN2A1,ST6GALNAC4,SEC23IP,SEC22B,NUS1,SEC13,RPN1,GFPT1,ARF3,SEC24A,CAPZA2,SEL1L,GLB1,NANP,ARFGAP3,OST4,STT3B,DYNC1I1,ALG1,ARCN1,SEC31A,UBB,MGAT5,LMAN1L,AREG
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.77461139896373	1	0.0699458736501659	-0.327181178055866	-0.756870667415202	10	ASPG,SLC25A13,NAALAD2
REACTOME_ASPIRIN_ADME	0.0862068965517241	0.355317725752508	0.287857117255149	-0.448101680558545	-1.34133330738845	30	CES1,UGT3A2,BCHE,UGT2A2,CYP2E1,UGT2B7,ABCC3,CYP2C19
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.235376044568245	0.606985247761947	0.101350743797099	0.444103567701246	1.18605844971795	37	NEFL,LIN7A,TUBB1,GRIN2C,TUBB3,GRIN2D,KIF17,ACTN2,TUBB6,DLG4,GRIN3B
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.341426403641882	0.730135690879902	0.0847985102819124	0.491374753980662	1.1089677332958	14	PCSK5,LPL,CIDEC,ANGPTL4,LMF1,GPIHBP1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	3.13090276589818e-15	6.49881675810218e-13	1.00731795687447	0.861548912905524	2.45466200625538	54	COL4A4,COL8A1,COL10A1,COL4A3,COL1A1,COL6A3,COL5A2,PXDN,COL4A1,MMP3,LOXL2,COL5A1,COL3A1,COL4A2,COL15A1,LOXL1,COL12A1,BMP1,COL14A1,MMP9,LOXL3,COL1A2,COL6A6,COL8A2,PCOLCE,COL6A1,COL6A5,LOX,CTSS,CTSB,COL18A1
