pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.81767955801105	1	0.0511147954416412	0.301894498891128	0.739392122037577	23	MAPK11,NOD1,IRAK1
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.360277136258661	0.791225965143834	0.106323255932708	-0.41281188487402	-1.07795091846217	26	PRKAB2,MAPT,TUBA1A,PRKAG2,TUBB8,TUBA3E,TUBA3C,TUBA3D,TUBAL3
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.0927318295739348	0.421258738952645	0.234392647294686	-0.4098519952432	-1.31819654828742	58	RARG,PIAS2,POLR2J,DPY30,RBBP7,PBX1,PAXIP1,EED,POLR2K,CTCF,RBBP5,RXRA,CREBBP,EZH2,HOXB3,HOXC4,POLR2A,SUZ12,POLR2E,POLR2C,NCOA3,MEIS1,HOXB2,CNOT6,PAX6,HOXA1,POLR2I,NCOA6,EGR2,EP300
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.995	1	0.037536290520292	0.18070718810647	0.538521093307272	62	PLK1,PSMB5,PSMA7,PSMB3,UBE2C,PSMA2,ADRM1,PSMA3,PSMA4,PSMB4,CDC27,PSMA1,CDC20,PSMC4,PSMA6
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.56563245823389	0.928659398115617	0.0819778796501272	-0.323504289449754	-0.930257670478531	37	RPA1,RFC5,ORC4,ORC1,MCM4,RFC3,CDK2,ORC2,ATRIP,CLSPN,CDC6,MCM2,CDC45,ATR
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.549242424242424	0.921441006618589	0.0714786287425507	0.420487072923028	0.940469156855498	15	BID,YWHAG,YWHAH,AKT1,SFN
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.70298769771529	0.977669698433852	0.0559428593065705	0.321157769311512	0.831096712229452	30	BID,YWHAG,YWHAH,AKT1,PMAIP1,BCL2L11,SFN,BMF
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.712255772646536	0.98205853102158	0.055826471778749	0.30682010461463	0.840711782986598	40	SCD,ACACB,SMARCD3,PMVK
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.112132352941176	0.467839212724365	0.179782316298324	0.592709651941545	1.37202072724082	18	IRF7,LY96,CD14,TICAM1,TRAF3,IKBKE
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.442882249560633	0.855265436796389	0.0787113806986485	0.394476458649198	1.0208318750566	30	GNG11,PLCB2,GNG10,GNG2,GNG5,GNGT2,GRIK3,GRIK1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.073943661971831	0.364700704225352	0.219250346703755	0.536453757374884	1.40547793020945	32	MMP11,MMP3,TIMP1,COL18A1,MMP15,MMP9,MMP1,MMP25
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.755480607082631	0.998292780460796	0.0507027937029348	0.284012589708556	0.826497570438265	53	NFKBIE,IKBKB,PSMB5,PSMA7,FBXW11,PSMB3,PSMA2,NFKB1,ADRM1,PSMA3,PSMA4,PSMB4,PSMA1,PSMC4,PSMA6
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.774725274725275	0.998292780460796	0.0728938564822936	-0.25562539514572	-0.882630088300793	91	DLG3,GRIN3A,KRAS,PRKAB2,RPS6KA6,GRIA2,MAPT,TUBA1A,LIN7B,PRKAG2,PRKAR1B,CAMK2B,TUBB8,NBEA,TUBA3E,TUBA3C,TUBA3D,DLG1,GRIN2A,GRIA3,TUBAL3,SRC,ADCY8,PRKAR1A,ARHGEF7
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.546313799621928	0.921441006618589	0.0716527366829457	0.445975531720921	0.935424388504204	10	MAPK12,MAPK11,PRKAB1,PRKAG1
REACTOME_ACTIVATION_OF_RAC1	0.572961373390558	0.934345383010173	0.0756946307932749	-0.417052143655766	-0.917728848331263	12	PAK3,SOS2
REACTOME_ACTIVATION_OF_SMO	0.695744680851064	0.97486611991162	0.0655321029282414	-0.34495322286973	-0.832593919691233	17	CDON,BOC,EVC2,IQCE,IHH,SHH
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.600422832980973	0.944157694495619	0.0725351864394589	-0.433981587224819	-0.90442924809758	10	FOS,MAPK14,MAPK9
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.00253600297166294	0.0368654747775424	0.431707695803346	-0.541825427112502	-1.75027254881885	60	RPS4Y1,RPS23,RPS27,RPS18,RPS7,RPS24,RPS21,RPS25,RPS6,RPS29,RPS17,RPS20,EIF3L,RPS15,RPS14,RPS11,RPS10,RPS4Y2,FAU,EIF4H,RPS13,RPS8,RPS9,EIF3F,RPS3A,RPS15A,RPS5,EIF3I,RPS12,EIF4B,EIF3M,RPS19,EIF3D
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.550943396226415	0.921441006618589	0.0711327399327894	0.4407502228261	0.933598816713776	11	SLC24A1,CNGB1,SAG,RHO
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.483796296296296	0.886241122614871	0.088894528862045	-0.34847642060996	-0.975236652965312	33	RPA1,POLA1,CDT1,GMNN,ORC4,ORC1,MCM4,CDK2,ORC2,CDC6,POLE3,MCM2,CDC45
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.0901287553648069	0.413514322786705	0.219250346703755	-0.657071865489199	-1.44589547268699	12	TFAP2B,CITED2,CREBBP,YEATS4,TFAP2E,CITED4,EP300,WWOX,TFAP2C,TFAP2D
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.0650263620386643	0.340156840815892	0.234392647294686	0.574014059549023	1.44486165309972	26	PLA2G2A,LPCAT1,PLA2G5,PLA2G4C,PLA2G4F,PLA2G1B
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.233273056057866	0.656110163779864	0.118815039412263	0.488524000388892	1.20245094282688	24	PLA2G2A,PLA2G5,PLA2G4C,PLA2G4F,PLA2G1B
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.00452729206528246	0.0557745862356869	0.407017918923954	0.736781240098995	1.70552163196039	18	PLA2G2A,LPCAT1,PLA2G5,CRLS1,LPGAT1,PLA2G4F,PLA2G1B
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.0115100261862276	0.114355008368204	0.380730400722792	0.735963642809167	1.68064374057793	16	PLA2G2A,MBOAT7,PLA2G5,PLA2G4C,PLA2G4F,PLA2G1B
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.0777777777777778	0.376881091617934	0.219250346703755	0.595553328413025	1.43403774912322	21	PLA2G2A,PLA1A,PLA2G5,OSBPL10,PLA2G4F,PLA2G1B
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.226843100189036	0.651169370049038	0.12384217120105	0.600985792667995	1.26055518211247	10	ADCY4,ADCY3,ADCY1,ADCY5,ADCY6
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.259962049335863	0.678862747135486	0.114750719227023	0.55297717537822	1.21546032080047	14	ADCY4,ADCY3,ADCY1,GNAI3,ADCY5,GNAI2,ADCY6
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.263069139966273	0.684865034526051	0.106323255932708	0.397910750683266	1.14249329905418	49	ANGPTL4,ADAM19,CDH5,CDH6,ACTB,CDH3,CDH13,CDH11,CDH15,HEYL
REACTOME_ADIPOGENESIS	0.0844645550527904	0.3980744840309	0.188204146308491	0.391195970078013	1.26790817163601	108	LPL,ANGPTL4,FABP4,DIO2,PLIN1,CD36,LEP,TNF,SMARCD3,PCK1,PPARG,CIDEA,EBF2,MED20,WNT10B,CCND3,NCOR2,CEBPD,MBD3,MED7,HDAC1,SLC2A4,WNT1,NFKB1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.096551724137931	0.43071644983069	0.188204146308491	0.477616494356563	1.33930534760937	43	GNG11,ADCY4,GNG10,ADCY3,ADCY1,PRKAR2B,GNG2,GNG5,GNGT2,GNAZ,GNAI3,ADCY5
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.251327433628319	0.676892133995876	0.112378519110475	0.476406549760967	1.18891348879374	25	GNG11,GNG10,GNAQ,GNG2,GNG5,GNGT2,GNA14
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.187384044526902	0.600330377325682	0.136490437780413	0.522611695926147	1.26751689050563	22	GNG11,GNG10,GNG2,GNG5,GNGT2,GNAI3
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.198943661971831	0.620834449248192	0.128142916898415	0.480078523657698	1.22597491347287	28	ADRA2A,GNG11,GNG10,GNG2,GNG5,GNGT2,CACNA1C,ADCY5
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.11864406779661	0.481904287138584	0.176694268938498	0.626242364698174	1.35969134700081	13	SAA1,S100A12,CAPZA2,CAPZA1
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.382252559726962	0.814646273121814	0.128788713061714	-0.268475849551188	-1.02041683164908	199	PM20D1,COX19,PNKD,COX6A2,ACAD9,SLC25A14,RMND5A,UBA52,NDUFB3,ETFDH,ECSIT,NDUFA4,NDUFS4,SLC25A4,RANBP9,NDUFC1,PDK2,PGAM5,MDH2,D2HGDH,NDUFA10,PET117,COX7C,COX4I1,MAEA,COX7A2,WDR26,COX5B,UQCRH,SLC25A11,TTC19,GSTZ1,COQ10B,COX7B,FOXRED1,COX8A,PDHA1,NDUFA9,NDUFB7,ME2,SLC25A13,NDUFA5,MKLN1,ACAT1,CYC1,SDHAF1,PKLR,RPS27A,UQCRHL,NDUFS2,PDK1,COX4I2,COX6A1,UQCRC2,COX6B1,NDUFA6,NDUFB9,NDUFV2,NDUFB1,GLO1,IDH3G,COX16,NDUFS7,COX17,LYRM4,LYRM7,UBC,UQCRB,HIGD2A
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.257518796992481	0.678862747135486	0.114750719227023	0.527465875798456	1.20017542955614	17	GGT5,DPEP1,MGST1,ACY1
REACTOME_AGGREPHAGY	0.0933940774487472	0.421494186133071	0.222056046145248	-0.448413304984626	-1.32673119674616	40	CFTR,UBA52,TUBA1A,TUBB8,DYNC1I2,TUBA3E,TUBA3C,DYNC1H1,TUBA3D,DYNC1LI1,TUBAL3,VIM
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.692599620493359	0.97486611991162	0.0602484086158019	0.384766915970364	0.845729154732066	14	CDKN1A,AKT1,MKRN1,MDM2,CASP9
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.651162790697674	0.955167582329432	0.0684714904492087	-0.410188280394066	-0.854843359571059	10	RPS6KB2,NR4A1,FOXO3,CREB1,AKT2,AKT3,FOXO4
REACTOME_ALK_MUTANTS_BIND_TKIS	0.793991416309013	0.998292780460796	0.0596037042575973	-0.341395446793727	-0.751245269872411	12	BCL11A,BIRC6,PRKAR1A,NPM1,PPM1B,CLTC
REACTOME_ALPHA_DEFENSINS	0.00577580617077342	0.0670284732927571	0.407017918923954	0.836494829047816	1.75453048047182	10	DEFA1B,DEFA1,DEFA3,CD4,DEFA6,PRSS2,DEFA5
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.707006369426752	0.979313737390515	0.0646484568421928	-0.365400729126024	-0.823354139063777	13	FADS2,ELOVL1,ELOVL3,ACOX1
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.199152542372881	0.620834449248192	0.142056643575821	-0.586934450696105	-1.25537606342923	11	UBA52,TIFA,TAB3,TAB1,RPS27A,UBC
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.81184668989547	0.999694542776564	0.0488970772260102	0.279859124772889	0.779094535933794	42	ADRA2A,HRH1,ADRB2,ADRA1D,CHRM1,HTR2A,HTR1F,HRH3,ADRB3,HTR2B,TAAR8
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.963667820069204	1	0.0407403526717903	0.213615268027954	0.604379914797189	45	ATP6V1D,ATP6V0B,TCIRG1,ATP6V0E1,SESN2,NPRL3,RHEB,ATP6V0E2,RRAGC,MLST8,ITFG2,FNIP2,ATP6V1G3,ATP6V1C1,FLCN,SEC13,SLC38A9,ATP6V0D2,ATP6V1B2,ATP6V1F,RPTOR
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.0287506316210074	0.215785990590278	0.352487857583619	0.570822619887663	1.50591897520641	33	SLC7A10,SLC43A2,SLC6A12,SLC7A6,SLC38A5,SLC6A6,SLC7A7,SLC43A1,SLC7A2
REACTOME_AMYLOID_FIBER_FORMATION	0.0516666666666667	0.308881673881674	0.257206466468838	0.490145998039141	1.42049217669679	51	SAA1,LTF,HSPG2,LYZ,UBE2L6,B2M,GGA2,CST3,SNCAIP,TSPAN15,NPPA,MFGE8
REACTOME_ANCHORING_FIBRIL_FORMATION	2.64722589585143e-05	0.000850190456318798	0.575610261071129	0.86741439080427	1.94007505413454	15	COL4A1,COL4A4,COL4A2,COL1A2,COL1A1,BMP1
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.250681198910082	0.676892133995876	0.143758989039275	-0.32000765083312	-1.0920914083914	86	CDK5RAP2,NPHP4,NPHP1,AKAP9,TUBA1A,PAFAH1B1,RAB11A,OFD1,DCTN3,CLASP1,TCTN1,DYNC1I2,IQCB1,TUBB,CEP152,CEP72,DYNC1H1,SFI1,CC2D2A,TMEM67,PCM1,AHI1,TUBG1,MARK4
REACTOME_ANDROGEN_BIOSYNTHESIS	0.29622641509434	0.725505647491463	0.105920292736253	0.556029775464715	1.17778440837295	11	SRD5A2,CGA,SRD5A3
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.0615114235500879	0.332662760416667	0.241339976815091	0.559445869317499	1.44774209777604	30	CD79B,LYN,VAV1,PIK3AP1,CD79A,CD22,PTPN6,SYK,GRB2,SOS1,PLCG2
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.00531402597056019	0.062723674062766	0.407017918923954	0.651668831776007	1.67589742579078	29	HLA-F,HLA-A,HLA-B,HLA-C,HLA-G,B2M,TAPBP,TAP1,BCAP31,HLA-E
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	2.78996981210252e-07	1.28431610350453e-05	0.674962860011025	0.658071090202038	2.0832643835539	94	S100A8,S100A9,CD36,CTSS,LY96,HLA-F,HLA-A,TLR2,CYBA,NCF1,HLA-B,CD14,HLA-C,HLA-G,CYBB,NCF4,PSMB10,B2M,MYD88,PSMB9,PSMB8,FCGR1A,TAPBP,TAP1,PSME2,MRC1,IKBKB,NCF2,ITGAV,TLR1,SEC22B,PSMB5,PSMA7,TIRAP,PSMB3,HLA-E,PSME1,PSMA2,ITGB5,ADRM1,SEC61A1,PSMA3,SEC61G,CALR,STX4,CD207,PSMA4,PSMB4
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.991735537190083	1	0.0813027345384498	-0.201022552238332	-0.79027841936028	283	BLMH,ZBTB16,UNKL,FBXL8,FBXO2,ITCH,UBA52,FBXW9,ASB12,FBXO9,KLHL13,HECTD1,FBXW10,UBE3A,SIAH2,RNF126,LONRF1,GAN,UBE2R2,TRIM36,PSMD8,CUL2,LNX1,CUL3,RBBP6,UBOX5,VHL,MYLIP,TRIM9,UBE2S,CUL1,RNF7,TRIM63,RNF123,ASB8,FBXL20,TRIM37,HECW2,CDC34,ANAPC2,THOP1,ARIH2,FBXW4,CUL5,ASB3,SKP1,ANAPC5,SIAH1,KBTBD13,SPSB4,FBXL16,TRAF7,UBE2K,FBXO21,KBTBD7,HERC1,KBTBD6,PSMB2,CDC16,TRIM4,ASB6,PSMB7,BTRC,RPS27A
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.00783901825058631	0.0852416079059819	0.380730400722792	0.70013399494444	1.65181372344592	19	PSMB10,PSMB9,PSMB8,PSME2,PSMB5,PSMA7,PSMB3,PSME1,PSMA2,PSMA3,PSMA4,PSMB4,PSMA1,PSMA6
REACTOME_ANTIMICROBIAL_PEPTIDES	0.0371722217696438	0.255198025074287	0.321775918075361	0.446577372293707	1.40281230949589	86	PLA2G2A,LTF,DEFA1B,S100A8,GNLY,DEFA1,DEFA3,S100A9,LYZ,TLR2,RNASE6,CCR2,CHGA,S100A7,RNASE3,DEFB124
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0216074763863428	0.179758583671924	0.352487857583619	0.425199094074181	1.41375583861317	138	ISG15,EIF4A2,PPP2R1B,MX1,STAT1,OAS1,MX2,UBE2L6,OAS2,IFIT1,TUBB3,SPHK1,TARBP2,OASL,UBA7,FLNA,IKBKB,OAS3,STAT3,KPNA2,TUBB6,NUP210,EIF4G2,FLNB
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	4.3719027185933e-05	0.00134168836763941	0.557332238758646	0.612575105577965	1.88889853085882	76	FCGR3A,GGT5,DPEP1,CD247,GNG11,FGR,ADCY4,GNG10,FCGR2A,LYN,CD163,MYH9,ADCY3,FCGR1A,ADCY1,RHBDF2,PRKAR2B,GNG2,SYK,HCK,GNG5,GNGT2,GNAZ,PLCG2
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.462242562929062	0.865744669464768	0.0908241419007155	-0.387428306861357	-1.00623185226135	25	UBA52,ANAPC16,UBE2S,ANAPC2,ANAPC5,CDC16,RPS27A,ANAPC4,UBC,CDC23,BUB3
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.459694989106754	0.865744669464768	0.0883594442500905	-0.391464980177713	-1.00471686589704	23	UBA52,ANAPC16,UBE2S,ANAPC2,ANAPC5,CDC16,RPS27A,ANAPC4,UBC,CDC23
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.865671641791045	1	0.0437125833579551	0.259843284252969	0.767376993640226	59	AURKA,RB1,PLK1,PSMB5,PSMA7,PSMB3,UBE2C,PSMA2,ADRM1,PSMA3,PSMA4,PSMB4,CDC27,PSMA1,CDC20,PSMC4,PSMA6
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.987075928917609	1	0.0364548541965309	0.196688998370238	0.602386781557576	73	AURKA,RB1,PLK1,PSMB5,PSMA7,PSMB3,UBE2C,PSMA2,ADRM1,PSMA3,PSMA4,PSMB4,CDC27,PSMA1,CDC20,PSMC4,PSMA6
REACTOME_APOPTOSIS	0.100574712643678	0.440451614399703	0.166933848713193	0.365561607239256	1.23271447370067	156	GZMB,GSDMD,DAPK2,LY96,CD14,BID,BMX,UNC5B,CARD8,TRAF2,YWHAG,DBNL,CASP7,STAT3,TICAM1,TNFRSF10B,YWHAH,TJP2,PSMB5,AKT1,PMAIP1,PSMA7,ROCK1,MAGED1,PSMB3,BCAP31,DSG3,GAS2,PAK2,PSMA2,ADRM1,FASLG,BCL2L11,PSMA3,SFN,CASP3,CASP9,FADD,PSMA4,PSMB4,PSMA1,BMF,PSMC4,CFLAR,KPNA1,PSMA6,AVEN,TNFSF10
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.558472553699284	0.924760907264642	0.0826646449123753	-0.326885089854366	-0.939979382404194	37	GSN,LMNA,DSP,MAPT,DSG1,STK24,APC
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.796610169491525	0.998292780460796	0.0588438169595807	-0.342917906623031	-0.733456574554878	11	DSP,DSG1
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.47877358490566	0.882758772703227	0.0905428948469474	-0.325120802750888	-0.981950439482814	45	GSN,LMNA,HMGB1,DSP,MAPT,DSG1,STK24
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.391544117647059	0.819276403743315	0.0878312634480124	0.462745190784408	1.07117539103249	18	GSDMD,CARD8,CASP7,CASP3,CASP9,AVEN,CDKN2A
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.303182579564489	0.728682988602786	0.0972150808846466	0.379519201314425	1.1049128699279	52	GNG11,ADCY4,GNG10,ADCY3,ADCY1,PRKAR2B,GNG2,AQP3,GNG5,GNGT2,AQP1
REACTOME_ARACHIDONATE_METABOLISM	0.0701754385964912	0.356024423337856	0.271288554688953	-0.428686998962066	-1.37877509170638	58	CYP4B1,EPHX2,ALOXE3,PTGIS,ALOX12B,CYP2J2,ALOX12,CYP2C19,PTGS1,HPGDS,GGT1,HPGD,CYP4F22,CYP4F2,CYP2C8,CBR1,ALOX15B
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.232931726907631	0.656110163779864	0.0995791200495904	0.309070992513585	1.11054731392224	302	NPL,CTSC,CTSZ,CHST10,ANK1,COG5,SPTBN5,F8,COPZ2,B4GALT1,AMDHD2,CTSA,ST6GAL1,TUBB3,CGA,B4GALT2,PREB,PMM2,ST6GALNAC4,ST6GALNAC6,MPI,GMPPA,PPP6R1,DPAGT1,MGAT4A,KDELR3,NUDT14,DERL1,NAGK,GMPPB,TUBB6,AREG,SLC35C1,MLEC,SEC22B,PGM3,CAPZA2,ARF4,STT3A,ST6GAL2,TRAPPC3,ALG8,NEU2,NAPB,COPG2,CAPZA1,LMAN2,SEC23IP,B4GALT5,SPTBN1,ARF3,DERL2,ALG3,TRIM13,FUCA1,ALG13,MGAT1,TUSC3,MOGS,DHDDS,CSNK1D,OST4,NEU1,COPB1,CD59,EDEM2,ST8SIA5,CALR,GOSR2,ST6GALNAC3,MAN1C1,OSTC
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.724528301886792	0.985936287013419	0.0578529757032509	0.366106475535879	0.775488144191831	11	NAT8L,NAALAD2
REACTOME_ASPIRIN_ADME	0.0630841121495327	0.335073687994249	0.276500599254472	-0.466388807923308	-1.40023875320379	42	UGT3A2,UGT2B7,CYP2C19,CES1,ABCC3,UGT2B17,UGT2B10,CYP2C8,UGT2B28,UGT2A2
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.642691415313225	0.953299918965155	0.0738052724171275	-0.298645457613818	-0.888075098922704	41	DLG3,GRIN3A,TUBA1A,LIN7B,CAMK2B,TUBB8,NBEA,TUBA3E,TUBA3C,TUBA3D,DLG1,GRIN2A,TUBAL3
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.101102941176471	0.440451614399703	0.190023305279108	0.612176019849201	1.41708201511746	18	CIDEC,LPL,ANGPTL4,PCSK5,GPIHBP1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	5.59603539156659e-11	5.52008919696676e-09	0.851339057116899	0.792351384833249	2.33999591464546	59	COL11A1,PXDN,COL8A1,COL4A1,COL4A4,COL4A2,COL10A1,MMP3,COL6A3,COL15A1,COL1A2,COL1A1,COL18A1,LOXL1,CTSS,COL12A1,BMP1,LOXL2,COL5A2,COL8A2,CTSB,COL5A1,COL6A1,MMP9,COL14A1
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.138947368421053	0.528382857054222	0.172324344900946	-0.58909022403904	-1.34545387119782	14	UBA52,VPS37D,VPS37B,PPIA,RPS27A,TSG101,UBC,VPS28
